YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2004,03,22,01,306,6.6,7.5,0.81,12.12,5.93,999,1018.9,12.2,12.2,999.0,99.0,99.00
2004,03,22,02,304,7.1,8.9,0.66,11.43,4.01,999,1018.3,12.2,12.2,999.0,99.0,99.00
2004,03,22,03,302,6.5,7.6,0.77,11.43,4.02,999,1017.6,12.0,12.1,999.0,99.0,99.00
2004,03,22,04,297,9.5,11.1,0.88,11.43,3.74,999,1017.5,12.0,12.0,999.0,99.0,99.00
2004,03,22,05,303,10.1,12.3,1.20,4.17,3.80,999,1017.4,12.1,11.9,999.0,99.0,99.00
2004,03,22,06,304,9.9,11.9,1.24,4.55,3.80,999,1017.2,12.1,11.9,999.0,99.0,99.00
2004,03,22,07,312,9.7,12.9,1.32,4.35,3.97,999,1016.4,11.9,11.8,999.0,99.0,99.00
2004,03,22,08,305,9.3,10.9,1.40,5.00,4.09,999,1016.0,11.5,11.6,999.0,99.0,99.00
2004,03,22,09,298,10.9,12.9,1.40,4.55,3.99,999,1015.6,11.2,11.4,999.0,99.0,99.00
2004,03,22,10,305,11.3,13.0,1.32,4.76,3.99,999,1015.7,11.0,11.3,999.0,99.0,99.00
2004,03,22,11,307,11.6,13.6,1.40,4.76,3.96,999,1014.9,10.9,11.3,999.0,99.0,99.00
2004,03,22,12,306,12.6,14.6,1.43,4.76,4.08,999,1014.6,11.0,11.3,999.0,99.0,99.00
2004,03,22,13,300,11.5,13.9,1.39,5.00,4.01,999,1014.7,11.3,11.1,999.0,99.0,99.00
2004,03,22,14,300,11.5,13.6,1.37,5.00,4.06,999,1014.5,11.1,11.2,999.0,99.0,99.00
2004,03,22,15,304,11.0,12.8,1.44,5.56,4.11,999,1014.6,11.3,11.0,999.0,99.0,99.00
2004,03,22,16,310,10.7,13.0,1.54,5.00,4.37,999,1014.1,11.1,10.8,999.0,99.0,99.00
2004,03,22,17,314,9.3,11.0,1.44,4.76,4.51,999,1014.4,11.0,10.8,999.0,99.0,99.00
2004,03,22,18,314,8.9,11.0,1.33,5.26,4.40,999,1014.4,11.3,10.8,999.0,99.0,99.00
2004,03,22,19,310,8.3,10.8,1.16,11.43,4.09,999,1014.6,11.5,10.8,999.0,99.0,99.00
2004,03,22,20,302,9.7,12.6,1.31,12.12,4.36,999,1014.2,11.6,10.8,999.0,99.0,99.00
2004,03,22,21,296,11.2,13.8,1.33,13.79,4.32,999,1013.8,11.8,10.8,999.0,99.0,99.00
2004,03,22,22,297,11.3,14.1,1.41,4.76,4.07,999,1013.5,11.8,10.8,999.0,99.0,99.00
2004,03,22,23,301,11.6,14.1,1.49,4.35,4.13,999,1013.2,11.8,10.8,999.0,99.0,99.00
2004,03,23,00,305,12.9,16.4,1.63,5.00,4.40,999,1012.8,11.8,10.9,999.0,99.0,99.00
2004,03,23,01,306,12.3,15.5,1.80,4.76,4.37,999,1012.3,11.6,10.7,999.0,99.0,99.00
2004,03,23,02,303,13.1,15.4,1.85,5.26,4.40,999,1012.3,11.4,10.7,999.0,99.0,99.00
2004,03,23,03,309,12.3,15.2,1.68,5.26,4.31,999,1012.4,11.3,10.8,999.0,99.0,99.00
2004,03,23,04,304,13.1,15.7,1.94,5.56,4.72,999,1012.3,10.9,10.8,999.0,99.0,99.00
2004,03,23,05,306,11.0,13.1,1.71,5.56,4.57,999,1012.8,10.7,10.7,999.0,99.0,99.00
2004,03,23,06,309,12.1,14.3,1.89,5.56,4.85,999,1013.0,10.7,10.6,999.0,99.0,99.00
2004,03,23,07,311,11.0,13.9,1.84,5.26,4.66,999,1013.1,10.6,10.5,999.0,99.0,99.00
2004,03,23,08,311,10.9,13.0,1.91,5.88,5.08,999,1013.4,10.5,10.4,999.0,99.0,99.00
2004,03,23,09,303,12.0,14.4,2.04,5.26,5.04,999,1014.1,10.7,10.3,999.0,99.0,99.00
2004,03,23,10,312,12.5,14.7,2.14,5.00,5.10,999,1013.8,10.8,10.3,999.0,99.0,99.00
2004,03,23,11,318,11.7,13.4,2.15,4.76,5.07,999,1013.2,10.5,10.3,999.0,99.0,99.00
2004,03,23,12,315,11.3,13.3,1.92,5.88,5.04,999,1012.9,10.6,10.3,999.0,99.0,99.00
2004,03,23,13,313,10.7,13.2,2.01,5.56,5.06,999,1013.5,10.6,10.3,999.0,99.0,99.00
2004,03,23,14,310,10.9,13.0,1.97,7.69,5.01,999,1014.0,10.4,10.3,999.0,99.0,99.00
2004,03,23,15,308,11.5,14.7,1.90,6.25,5.01,999,1014.3,10.4,10.3,999.0,99.0,99.00
2004,03,23,16,318,9.9,11.4,1.89,6.25,4.89,999,1015.4,10.6,10.3,999.0,99.0,99.00
2004,03,23,17,314,9.7,11.8,1.81,6.67,4.89,999,1015.9,10.8,10.3,999.0,99.0,99.00
2004,03,23,18,307,9.6,11.3,1.81,6.67,4.90,999,1016.7,11.0,10.3,999.0,99.0,99.00
2004,03,23,19,309,10.5,12.2,1.63,9.09,4.69,999,1016.9,11.4,10.3,999.0,99.0,99.00
2004,03,23,20,306,11.7,13.5,1.67,4.76,4.62,999,1016.3,11.6,10.3,999.0,99.0,99.00
2004,03,23,21,300,10.7,12.7,1.76,8.33,4.88,999,1016.0,11.8,10.3,999.0,99.0,99.00
2004,03,23,22,295,10.8,13.2,1.73,4.76,4.77,999,1015.6,11.9,10.3,999.0,99.0,99.00
2004,03,23,23,293,10.1,11.5,1.72,10.00,4.80,999,1015.5,12.0,10.3,999.0,99.0,99.00
2004,03,24,00,289,9.6,11.3,1.75,10.00,4.92,999,1016.2,12.1,10.3,999.0,99.0,99.00
2004,03,24,01,289,10.6,12.4,1.71,8.33,4.72,999,1016.1,12.0,10.3,999.0,99.0,99.00
2004,03,24,02,293,9.3,10.9,1.66,9.09,4.91,999,1016.7,11.9,10.3,999.0,99.0,99.00
2004,03,24,03,297,8.3,9.3,1.64,10.00,5.05,999,1017.2,11.6,10.5,999.0,99.0,99.00
2004,03,24,04,307,7.4,9.4,1.61,10.00,5.58,999,1017.8,11.4,10.5,999.0,99.0,99.00
2004,03,24,05,311,7.6,9.1,1.50,10.00,5.32,999,1018.0,11.4,10.4,999.0,99.0,99.00
2004,03,24,06,303,6.4,7.4,1.61,10.00,5.78,999,1018.1,11.3,10.4,999.0,99.0,99.00
2004,03,24,07,299,5.5,6.8,1.57,10.81,6.17,999,1018.1,11.3,10.4,999.0,99.0,99.00
2004,03,24,08,280,6.1,7.2,1.55,10.00,6.03,999,1018.4,11.4,10.3,999.0,99.0,99.00
2004,03,24,09,311,4.4,5.5,1.81,16.00,7.36,999,1018.9,11.7,10.3,999.0,99.0,99.00
2004,03,24,10,288,4.1,5.2,1.71,16.00,7.58,999,1019.0,11.6,10.3,999.0,99.0,99.00
2004,03,24,11,303,4.0,5.0,2.29,16.00,9.30,999,1018.9,11.6,10.3,999.0,99.0,99.00
2004,03,24,12,326,2.6,3.7,2.21,16.00,9.84,999,1019.1,11.2,10.3,999.0,99.0,99.00
2004,03,24,13,307,1.3,2.2,2.63,16.00,11.08,999,1019.6,11.2,10.3,999.0,99.0,99.00
2004,03,24,14,180,0.1,0.6,2.82,14.81,11.44,999,1019.7,10.9,10.3,999.0,99.0,99.00
2004,03,24,15,141,1.4,2.3,2.60,16.00,11.25,999,1020.3,11.0,10.4,999.0,99.0,99.00
2004,03,24,16,112,2.1,3.3,2.96,14.81,11.42,999,1020.5,11.0,10.8,999.0,99.0,99.00
2004,03,24,17,157,1.0,1.9,2.69,12.90,10.59,999,1021.1,11.6,10.9,999.0,99.0,99.00
2004,03,24,18,138,2.5,4.0,2.80,14.81,10.89,999,1021.5,11.3,11.0,999.0,99.0,99.00
2004,03,24,19,209,2.4,2.8,3.15,14.81,11.11,999,1021.4,11.5,11.1,999.0,99.0,99.00
2004,03,24,20,202,3.0,3.7,2.78,14.81,10.26,999,1021.4,11.9,11.2,999.0,99.0,99.00
2004,03,24,21,191,3.7,4.9,3.35,14.81,11.10,999,1021.1,12.0,11.6,999.0,99.0,99.00
2004,03,24,22,208,3.8,4.3,2.78,13.79,10.05,999,1020.5,12.0,11.3,999.0,99.0,99.00
2004,03,24,23,241,2.4,3.2,3.06,13.79,10.54,999,1020.0,12.3,11.4,999.0,99.0,99.00
2004,03,25,00,287,3.2,4.6,2.83,13.79,10.40,999,1019.6,12.6,11.3,999.0,99.0,99.00
2004,03,25,01,288,4.6,6.1,2.91,13.79,10.26,999,1019.6,12.8,11.6,999.0,99.0,99.00
2004,03,25,02,276,4.2,5.8,2.65,13.79,9.75,999,1019.5,12.6,11.6,999.0,99.0,99.00
2004,03,25,03,302,3.6,4.9,2.65,12.90,9.70,999,1019.3,12.2,11.8,999.0,99.0,99.00
2004,03,25,04,305,3.4,4.4,2.64,13.79,9.91,999,1019.9,12.0,11.7,999.0,99.0,99.00
2004,03,25,05,293,2.8,3.8,2.82,12.90,10.21,999,1020.1,11.9,11.5,999.0,99.0,99.00
2004,03,25,06,289,3.6,5.1,3.02,12.90,10.33,999,1020.3,11.9,11.4,999.0,99.0,99.00
2004,03,25,07,272,1.3,2.3,2.89,12.90,10.29,999,1019.5,11.6,11.3,999.0,99.0,99.00
2004,03,25,08,255,1.6,2.4,3.22,13.79,10.32,999,1019.7,11.4,11.2,999.0,99.0,99.00
2004,03,25,09,227,1.5,2.2,3.31,12.90,10.30,999,1019.6,11.3,11.1,999.0,99.0,99.00
2004,03,25,10,147,1.7,2.8,3.67,12.90,10.77,999,1018.9,11.0,11.1,999.0,99.0,99.00
2004,03,25,11,149,2.5,4.8,3.66,13.79,10.90,999,1018.4,10.5,11.3,999.0,99.0,99.00
2004,03,25,12,169,2.7,3.8,2.85,13.79,9.71,999,1018.2,10.8,11.3,999.0,99.0,99.00
2004,03,25,13,156,2.9,4.5,3.51,13.79,10.51,999,1018.2,11.0,11.3,999.0,99.0,99.00
2004,03,25,14,134,4.4,6.3,3.58,13.79,10.46,999,1017.6,10.8,11.2,999.0,99.0,99.00
2004,03,25,15,144,5.7,7.4,3.05,14.81,9.95,999,1017.3,11.3,11.2,999.0,99.0,99.00
2004,03,25,16,156,6.5,8.0,2.83,13.79,9.23,999,1017.5,11.4,11.3,999.0,99.0,99.00
2004,03,25,17,153,6.6,8.3,3.30,14.81,9.60,999,1017.1,11.6,11.4,999.0,99.0,99.00
2004,03,25,18,174,9.7,11.9,3.23,13.79,8.95,999,1016.8,11.4,11.2,999.0,99.0,99.00
2004,03,25,19,159,8.4,10.4,2.81,12.12,7.88,999,1016.4,11.2,11.2,999.0,99.0,99.00
2004,03,25,20,162,9.4,12.2,3.04,13.79,8.10,999,1015.2,11.8,11.2,999.0,99.0,99.00
2004,03,25,21,179,9.7,12.0,3.26,13.79,7.78,999,1014.4,11.9,11.1,999.0,99.0,99.00
2004,03,25,22,206,9.4,11.5,3.56,12.90,7.61,999,1014.0,12.2,11.0,999.0,99.0,99.00
2004,03,25,23,263,8.1,9.8,3.35,12.90,7.29,999,1014.7,11.8,11.3,999.0,99.0,99.00
2004,03,26,00,273,6.4,9.1,3.24,12.90,7.17,999,1015.4,12.0,11.6,999.0,99.0,99.00
2004,03,26,01,274,6.5,8.3,3.21,12.12,7.59,999,1015.7,12.1,11.6,999.0,99.0,99.00
2004,03,26,02,290,8.0,9.6,3.15,13.79,7.40,999,1016.4,12.2,11.8,999.0,99.0,99.00
2004,03,26,03,293,8.4,10.3,3.37,12.12,7.56,999,1016.7,12.1,11.5,999.0,99.0,99.00
2004,03,26,04,297,7.6,9.4,3.00,13.79,7.48,999,1017.4,12.0,11.6,999.0,99.0,99.00
2004,03,26,05,305,7.1,9.0,3.08,12.90,7.90,999,1018.4,12.0,11.8,999.0,99.0,99.00
2004,03,26,06,296,7.5,9.3,3.25,12.90,8.23,999,1019.4,12.0,11.7,999.0,99.0,99.00
2004,03,26,07,291,8.1,9.7,2.99,12.90,7.98,999,1019.8,12.0,11.5,999.0,99.0,99.00
2004,03,26,08,290,6.7,8.6,2.76,13.79,7.57,999,1020.5,11.9,11.2,999.0,99.0,99.00
2004,03,26,09,284,5.0,6.6,3.04,12.90,7.88,999,1020.8,11.8,11.0,999.0,99.0,99.00
2004,03,26,10,277,4.0,5.3,2.68,12.12,7.79,999,1021.2,11.7,10.8,999.0,99.0,99.00
2004,03,26,11,266,2.6,3.6,2.92,12.90,8.00,999,1021.3,11.5,10.7,999.0,99.0,99.00
2004,03,26,12,259,2.6,5.3,3.02,12.12,8.43,999,1021.3,11.0,10.6,999.0,99.0,99.00
2004,03,26,13,276,4.2,5.4,2.88,12.90,7.83,999,1021.6,11.4,10.6,999.0,99.0,99.00
2004,03,26,14,281,3.7,4.8,2.96,11.43,8.02,999,1021.8,11.5,10.6,999.0,99.0,99.00
2004,03,26,15,268,2.3,3.1,2.79,12.12,7.95,999,1022.6,11.5,10.7,999.0,99.0,99.00
2004,03,26,16,275,3.7,4.9,2.86,12.12,8.43,999,1023.2,11.7,11.1,999.0,99.0,99.00
2004,03,26,17,273,3.1,4.4,2.93,11.43,8.35,999,1023.6,11.9,11.6,999.0,99.0,99.00
2004,03,26,18,270,3.0,4.2,3.01,11.43,8.12,999,1023.9,11.9,11.7,999.0,99.0,99.00
2004,03,26,19,247,3.0,4.3,3.02,11.43,8.36,999,1024.6,12.1,11.9,999.0,99.0,99.00
2004,03,26,20,259,4.1,5.1,3.37,12.12,8.61,999,1024.7,12.1,11.9,999.0,99.0,99.00
2004,03,26,21,237,3.8,4.9,3.08,11.43,8.11,999,1024.4,12.1,11.9,999.0,99.0,99.00
2004,03,26,22,237,4.9,6.1,3.38,12.12,8.45,999,1024.4,12.2,12.1,999.0,99.0,99.00
2004,03,26,23,229,4.2,5.3,3.11,12.90,8.47,999,1024.5,12.2,12.1,999.0,99.0,99.00
2004,03,27,00,256,5.1,7.0,3.08,12.12,8.73,999,1024.4,10.9,12.1,999.0,99.0,99.00
2004,03,27,01,232,1.0,1.7,3.16,12.12,8.64,999,1024.1,11.3,12.1,999.0,99.0,99.00
2004,03,27,02,217,3.0,4.1,3.25,11.43,8.77,999,1023.9,12.0,12.1,999.0,99.0,99.00
2004,03,27,03,234,3.9,5.3,3.16,12.90,9.09,999,1023.9,11.9,12.0,999.0,99.0,99.00
2004,03,27,04,190,3.0,4.0,2.78,12.90,8.70,999,1024.2,12.0,12.0,999.0,99.0,99.00
2004,03,27,05,195,4.7,6.4,2.97,12.12,9.04,999,1024.4,11.8,12.0,999.0,99.0,99.00
2004,03,27,06,233,5.7,7.0,2.75,12.12,8.48,999,1024.4,11.2,11.9,999.0,99.0,99.00
2004,03,27,07,220,4.5,5.7,2.84,12.90,8.55,999,1024.4,11.5,11.9,999.0,99.0,99.00
2004,03,27,08,222,5.2,6.1,2.66,12.12,8.04,999,1024.4,11.6,11.9,999.0,99.0,99.00
2004,03,27,09,222,5.9,7.2,3.11,12.12,8.31,999,1024.1,11.7,11.9,999.0,99.0,99.00
2004,03,27,10,250,5.7,6.9,2.81,11.43,7.72,999,1024.1,11.9,11.8,999.0,99.0,99.00
2004,03,27,11,309,7.0,8.9,2.51,10.81,7.31,999,1023.9,11.6,11.8,999.0,99.0,99.00
2004,03,27,12,284,3.3,4.3,2.89,12.12,7.76,999,1024.2,11.9,11.7,999.0,99.0,99.00
2004,03,27,13,314,2.3,3.3,2.99,11.43,7.79,999,1024.4,11.9,11.8,999.0,99.0,99.00
2004,03,27,14,296,2.2,3.5,2.88,11.43,8.08,999,1024.9,11.8,11.8,999.0,99.0,99.00
2004,03,27,15,304,3.2,4.3,3.02,11.43,8.41,999,1025.5,12.0,11.8,999.0,99.0,99.00
2004,03,27,16,326,3.7,5.2,2.87,11.43,8.35,999,1026.1,12.0,11.8,999.0,99.0,99.00
2004,03,27,17,327,3.8,4.8,2.92,11.43,8.36,999,1026.4,12.2,11.9,999.0,99.0,99.00
2004,03,27,18,321,6.0,7.5,2.92,11.43,8.61,999,1026.4,12.0,12.0,999.0,99.0,99.00
2004,03,27,19,308,7.1,8.7,2.71,11.43,8.17,999,1026.8,12.0,12.0,999.0,99.0,99.00
2004,03,27,20,312,7.6,8.9,2.54,11.43,8.01,999,1026.7,12.0,12.0,999.0,99.0,99.00
2004,03,27,21,316,8.1,10.3,2.33,10.81,7.21,999,1026.3,12.0,12.0,999.0,99.0,99.00
2004,03,27,22,311,8.6,10.1,2.58,12.12,7.41,999,1025.7,12.0,12.1,999.0,99.0,99.00
2004,03,27,23,309,9.2,11.3,2.61,12.12,7.29,999,1025.1,12.0,12.0,999.0,99.0,99.00
2004,03,28,00,315,9.9,11.9,2.27,10.81,6.14,999,1024.8,12.0,11.9,999.0,99.0,99.00
2004,03,28,01,315,10.4,12.3,2.47,11.43,6.36,999,1024.3,11.9,11.8,999.0,99.0,99.00
2004,03,28,02,315,10.5,12.8,2.53,11.43,6.33,999,1023.9,11.9,11.7,999.0,99.0,99.00
2004,03,28,03,312,11.0,13.2,2.43,10.81,6.11,999,1023.5,11.9,11.7,999.0,99.0,99.00
2004,03,28,04,316,10.8,12.9,2.53,11.43,6.10,999,1023.4,11.8,11.6,999.0,99.0,99.00
2004,03,28,05,321,10.7,12.5,2.45,10.00,6.22,999,1023.7,11.8,11.6,999.0,99.0,99.00
2004,03,28,06,324,10.1,12.2,2.74,11.43,6.68,999,1023.1,11.5,11.4,999.0,99.0,99.00
2004,03,28,07,320,7.8,9.5,2.62,12.12,7.21,999,1022.9,11.4,11.4,999.0,99.0,99.00
2004,03,28,08,326,6.5,8.1,2.77,11.43,8.09,999,1022.5,11.3,11.3,999.0,99.0,99.00
2004,03,28,09,320,6.5,7.7,2.93,12.12,8.41,999,1022.3,11.3,11.2,999.0,99.0,99.00
2004,03,28,10,330,5.1,6.3,2.81,11.43,8.47,999,1022.1,11.2,11.1,999.0,99.0,99.00
2004,03,28,11,326,3.4,4.6,2.78,11.43,8.67,999,1021.1,11.0,11.1,999.0,99.0,99.00
2004,03,28,12,296,2.9,3.9,2.80,12.12,8.65,999,1020.6,11.0,11.1,999.0,99.0,99.00
2004,03,28,13,329,4.3,5.3,2.89,12.90,8.77,999,1020.3,11.0,11.1,999.0,99.0,99.00
2004,03,28,14,303,1.8,2.6,2.65,13.79,8.52,999,1020.4,10.5,11.1,999.0,99.0,99.00
2004,03,28,15,322,0.6,1.4,2.68,12.12,8.70,999,1020.5,10.8,11.0,999.0,99.0,99.00
2004,03,28,16,122,2.0,3.5,2.59,11.43,8.64,999,1020.7,11.2,11.1,999.0,99.0,99.00
2004,03,28,17,64,0.5,1.9,2.26,13.79,9.13,999,1020.7,11.8,11.5,999.0,99.0,99.00
2004,03,28,18,85,2.3,3.1,1.96,12.90,8.58,999,1020.4,11.0,11.5,999.0,99.0,99.00
2004,03,28,19,137,3.1,4.1,2.22,12.90,9.00,999,1020.3,11.3,11.4,999.0,99.0,99.00
2004,03,28,20,166,2.1,3.1,2.12,12.90,8.93,999,1019.9,11.8,11.6,999.0,99.0,99.00
2004,03,28,21,237,2.5,3.1,2.21,12.90,9.11,999,1019.8,12.1,12.0,999.0,99.0,99.00
2004,03,28,22,279,2.4,3.1,2.03,12.90,8.68,999,1019.0,12.3,12.1,999.0,99.0,99.00
2004,03,28,23,298,3.7,4.5,2.30,12.90,8.83,999,1018.5,12.4,11.9,999.0,99.0,99.00
2004,03,29,00,323,3.0,3.8,2.15,12.90,8.53,999,1018.0,12.5,11.9,999.0,99.0,99.00
2004,03,29,01,330,3.0,3.8,2.31,11.43,8.68,999,1017.5,12.3,11.9,999.0,99.0,99.00
2004,03,29,02,314,2.7,3.5,1.90,12.12,8.10,999,1017.7,12.3,11.8,999.0,99.0,99.00
2004,03,29,03,336,3.5,4.2,2.14,12.12,8.92,999,1017.2,12.0,11.6,999.0,99.0,99.00
2004,03,29,04,357,2.1,2.5,2.18,12.12,8.93,999,1017.5,11.8,11.4,999.0,99.0,99.00
2004,03,29,05,341,0.6,1.2,2.06,11.43,8.45,999,1017.5,11.5,11.4,999.0,99.0,99.00
2004,03,29,06,330,2.4,3.2,1.78,12.90,8.69,999,1017.5,11.8,11.2,999.0,99.0,99.00
2004,03,29,07,326,4.8,5.9,1.91,10.81,9.03,999,1016.8,12.0,11.3,999.0,99.0,99.00
2004,03,29,08,335,4.0,4.9,1.78,12.12,8.72,999,1016.4,11.9,11.9,999.0,99.0,99.00
2004,03,29,09,351,2.6,3.3,1.84,12.12,8.81,999,1015.8,11.7,11.8,999.0,99.0,99.00
2004,03,29,10,23,1.6,2.1,1.82,10.81,8.47,999,1015.3,12.4,11.6,999.0,99.0,99.00
2004,03,29,11,94,2.8,3.8,1.63,10.81,8.23,999,1014.9,12.8,11.5,999.0,99.0,99.00
2004,03,29,12,108,2.4,3.1,1.62,10.81,8.04,999,1014.5,12.2,11.4,999.0,99.0,99.00
2004,03,29,13,132,2.0,3.0,1.65,10.00,7.59,999,1014.8,13.4,11.3,999.0,99.0,99.00
2004,03,29,14,255,1.5,2.7,1.66,10.81,7.54,999,1015.0,11.9,11.3,999.0,99.0,99.00
2004,03,29,15,268,6.5,8.0,1.50,11.43,7.40,999,1015.7,10.3,11.3,999.0,99.0,99.00
2004,03,29,16,287,3.7,4.9,1.27,12.90,6.40,999,1016.2,10.1,11.2,999.0,99.0,99.00
2004,03,29,17,294,1.7,2.2,1.27,12.90,6.73,999,1016.2,10.1,11.2,999.0,99.0,99.00
2004,03,29,18,259,2.4,2.9,1.18,11.43,6.81,999,1016.7,10.3,11.7,999.0,99.0,99.00
2004,03,29,19,289,3.3,4.1,1.13,12.12,6.95,999,1016.7,10.4,11.7,999.0,99.0,99.00
2004,03,29,20,279,3.6,4.5,1.14,10.81,7.09,999,1016.7,10.5,11.7,999.0,99.0,99.00
2004,03,29,21,277,3.7,4.5,1.05,10.81,6.94,999,1016.6,11.0,11.8,999.0,99.0,99.00
2004,03,29,22,293,3.7,4.7,1.10,10.81,7.08,999,1016.3,11.2,11.9,999.0,99.0,99.00
2004,03,29,23,300,3.1,4.5,1.09,12.90,7.42,999,1015.8,11.6,12.2,999.0,99.0,99.00
2004,03,30,00,293,2.9,4.1,1.03,10.81,7.34,999,1015.4,11.6,12.3,999.0,99.0,99.00
2004,03,30,01,298,5.0,7.3,0.96,12.12,7.20,999,1015.1,11.6,12.1,999.0,99.0,99.00
2004,03,30,02,301,3.8,5.8,1.06,12.12,7.26,999,1014.8,11.6,11.9,999.0,99.0,99.00
2004,03,30,03,314,4.8,5.7,0.83,11.43,6.46,999,1014.6,11.7,11.9,999.0,99.0,99.00
2004,03,30,04,295,5.8,7.3,0.84,10.81,6.49,999,1014.9,12.0,12.1,999.0,99.0,99.00
2004,03,30,05,300,6.2,7.2,0.76,11.43,5.24,999,1015.2,12.0,12.1,999.0,99.0,99.00
2004,03,30,06,304,4.6,5.7,0.78,12.12,5.08,999,1014.9,11.8,12.1,999.0,99.0,99.00
2004,03,30,07,291,4.8,5.6,0.93,12.12,6.11,999,1015.1,11.6,12.1,999.0,99.0,99.00
2004,03,30,08,285,6.4,7.5,0.86,12.12,5.36,999,1015.8,11.8,12.0,999.0,99.0,99.00
2004,03,30,09,304,4.8,5.6,1.08,11.43,6.05,999,1015.8,11.7,12.1,999.0,99.0,99.00
2004,03,30,10,317,6.5,7.7,1.02,12.12,5.67,999,1015.7,11.4,12.0,999.0,99.0,99.00
2004,03,30,11,328,9.4,11.3,1.12,10.81,4.85,999,1014.8,11.3,11.9,999.0,99.0,99.00
2004,03,30,12,321,9.2,11.0,1.31,11.43,4.52,999,1015.1,11.2,11.8,999.0,99.0,99.00
2004,03,30,13,307,8.8,10.7,1.50,10.81,4.59,999,1015.4,11.2,11.7,999.0,99.0,99.00
2004,03,30,14,315,8.8,10.6,1.52,11.43,4.67,999,1015.8,11.2,11.7,999.0,99.0,99.00
2004,03,30,15,317,10.8,12.8,1.53,11.43,4.51,999,1015.9,10.9,11.7,999.0,99.0,99.00
2004,03,30,16,314,11.5,14.2,1.66,10.81,4.56,999,1016.6,11.1,11.7,999.0,99.0,99.00
2004,03,30,17,320,11.3,14.5,2.07,10.81,4.94,999,1017.5,11.3,11.6,999.0,99.0,99.00
2004,03,30,18,319,11.3,13.2,1.86,10.81,4.85,999,1017.9,11.3,11.7,999.0,99.0,99.00
2004,03,30,19,318,12.3,15.2,2.14,13.79,5.25,999,1018.0,11.3,11.8,999.0,99.0,99.00
2004,03,30,20,318,13.4,16.1,2.58,12.90,5.91,999,1017.6,11.3,11.8,999.0,99.0,99.00
2004,03,30,21,313,13.5,16.4,2.99,12.12,6.24,999,1017.5,11.4,11.9,999.0,99.0,99.00
2004,03,30,22,312,15.0,17.9,3.14,13.79,6.25,999,1017.2,11.3,11.8,999.0,99.0,99.00
2004,03,30,23,313,15.3,18.0,3.70,13.79,6.72,999,1017.1,11.2,11.8,999.0,99.0,99.00
2004,03,31,00,314,14.7,19.1,3.68,12.90,6.59,999,1016.7,11.2,11.6,999.0,99.0,99.00
2004,03,31,01,315,14.8,17.7,3.43,12.90,6.27,999,1016.7,11.2,11.5,999.0,99.0,99.00
2004,03,31,02,317,14.9,19.1,3.43,12.12,6.26,999,1016.8,11.1,11.4,999.0,99.0,99.00
2004,03,31,03,319,15.2,18.5,3.84,7.69,6.63,999,1016.4,11.0,11.3,999.0,99.0,99.00
2004,03,31,04,322,15.2,18.8,3.97,12.90,6.63,999,1016.4,10.8,11.2,999.0,99.0,99.00
2004,03,31,05,320,15.6,18.0,4.31,12.90,6.91,999,1016.6,10.7,11.1,999.0,99.0,99.00
2004,03,31,06,319,14.9,17.6,4.13,12.12,6.97,999,1016.5,10.6,11.0,999.0,99.0,99.00
2004,03,31,07,320,14.0,17.5,4.01,12.12,6.90,999,1016.3,10.5,10.9,999.0,99.0,99.00
2004,03,31,08,323,13.9,16.5,4.13,8.33,6.89,999,1016.4,10.3,10.7,999.0,99.0,99.00
2004,03,31,09,322,14.2,17.3,4.14,12.12,7.06,999,1016.3,10.2,10.6,999.0,99.0,99.00
2004,03,31,10,322,14.4,17.2,4.03,12.12,7.07,999,1016.2,10.0,10.5,999.0,99.0,99.00
2004,03,31,11,323,13.4,17.0,4.09,12.12,6.90,999,1016.3,9.9,10.4,999.0,99.0,99.00
2004,03,31,12,324,14.0,16.6,4.21,12.12,7.31,999,1016.1,9.8,10.4,999.0,99.0,99.00
2004,03,31,13,322,14.7,18.3,4.35,12.12,7.16,999,1016.0,9.8,10.3,999.0,99.0,99.00
2004,03,31,14,326,13.8,17.2,4.30,12.12,7.20,999,1016.5,9.8,10.2,999.0,99.0,99.00
2004,03,31,15,323,12.8,15.9,4.02,9.09,6.98,999,1016.9,9.8,10.2,999.0,99.0,99.00
2004,03,31,16,324,12.5,15.3,3.79,11.43,6.97,999,1017.5,9.8,10.1,999.0,99.0,99.00
2004,03,31,17,322,12.4,15.0,3.76,9.09,7.09,999,1017.9,9.8,10.2,999.0,99.0,99.00
2004,03,31,18,319,13.7,15.8,3.36,11.43,6.43,999,1018.2,10.1,10.2,999.0,99.0,99.00
2004,03,31,19,318,14.0,16.9,3.32,9.09,6.24,999,1018.2,10.1,10.2,999.0,99.0,99.00
2004,03,31,20,316,14.2,19.0,3.59,7.14,6.43,999,1018.1,10.2,10.2,999.0,99.0,99.00
2004,03,31,21,316,14.4,17.7,3.45,11.43,6.18,999,1017.9,10.3,10.2,999.0,99.0,99.00
2004,03,31,22,315,13.5,16.8,3.35,7.69,6.16,999,1017.5,10.4,10.3,999.0,99.0,99.00
2004,03,31,23,310,15.5,18.7,3.42,7.14,6.05,999,1016.9,10.5,10.3,999.0,99.0,99.00
2004,04,01,00,310,14.2,17.1,3.06,11.43,5.82,999,1017.0,10.5,10.3,999.0,99.0,99.00
