YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2002,05,19,16,140,4.6,5.7,1.81,11.11,7.66,999,1010.9,9.8,10.2,999.0,99.0,99.00
2002,05,19,17,160,6.5,8.0,1.68,11.11,7.20,999,1010.9,9.8,10.2,999.0,99.0,99.00
2002,05,19,18,150,5.3,6.6,1.81,11.11,7.45,999,1010.9,9.7,10.2,999.0,99.0,99.00
2002,05,19,19,153,5.4,6.5,1.62,11.11,6.76,999,1010.8,9.8,10.2,999.0,99.0,99.00
2002,05,19,20,140,5.4,6.5,1.55,11.11,6.67,999,1010.7,9.8,10.4,999.0,99.0,99.00
2002,05,19,21,145,5.3,6.4,1.47,11.11,6.97,999,1010.7,10.1,10.5,999.0,99.0,99.00
2002,05,19,22,150,5.2,6.3,1.57,11.11,7.13,999,1010.5,10.3,10.5,999.0,99.0,99.00
2002,05,19,23,146,5.5,6.7,1.60,12.50,7.13,999,1010.4,10.4,10.6,999.0,99.0,99.00
2002,05,20,00,151,4.6,5.8,1.78,11.11,7.84,999,1010.4,10.5,10.6,999.0,99.0,99.00
2002,05,20,01,152,5.2,6.2,2.01,11.11,8.04,999,1010.2,10.6,10.6,999.0,99.0,99.00
2002,05,20,02,153,5.2,6.5,2.28,12.50,8.45,999,1010.0,10.5,10.7,999.0,99.0,99.00
2002,05,20,03,155,5.8,7.1,2.26,12.50,8.26,999,1010.3,10.7,10.7,999.0,99.0,99.00
2002,05,20,04,149,5.6,6.8,1.91,12.50,7.51,999,1010.6,10.4,10.6,999.0,99.0,99.00
2002,05,20,05,145,5.8,7.2,2.24,12.50,7.91,999,1010.5,10.3,10.6,999.0,99.0,99.00
2002,05,20,06,148,5.5,6.6,2.38,12.50,8.08,999,1010.6,10.3,10.6,999.0,99.0,99.00
2002,05,20,07,181,7.1,9.1,2.26,12.50,7.34,999,1010.5,10.5,10.5,999.0,99.0,99.00
2002,05,20,08,184,6.0,7.2,2.19,12.50,6.94,999,1010.1,10.7,10.3,999.0,99.0,99.00
2002,05,20,09,181,6.6,7.8,2.45,12.50,7.22,999,1010.1,10.8,10.0,999.0,99.0,99.00
2002,05,20,10,157,3.8,5.1,2.38,12.50,7.60,999,1010.0,10.2,9.7,999.0,99.0,99.00
2002,05,20,11,175,5.4,6.3,2.67,12.50,8.12,999,1009.5,10.0,9.1,999.0,99.0,99.00
2002,05,20,12,169,4.6,5.5,2.62,12.50,7.92,999,1009.6,10.1,8.9,999.0,99.0,99.00
2002,05,20,13,158,4.7,5.6,2.52,12.50,7.69,999,1009.7,10.0,9.0,999.0,99.0,99.00
2002,05,20,14,158,4.9,6.0,2.73,12.50,8.20,999,1009.8,10.1,9.0,999.0,99.0,99.00
2002,05,20,15,164,6.4,7.4,2.55,11.11,7.99,999,1010.0,10.4,9.0,999.0,99.0,99.00
2002,05,20,16,178,5.6,6.8,2.56,12.50,7.75,999,1011.0,9.3,8.9,999.0,99.0,99.00
2002,05,20,17,167,4.0,5.2,2.65,11.11,7.85,999,1011.2,9.5,8.9,999.0,99.0,99.00
2002,05,20,18,191,5.8,7.0,2.54,12.50,8.13,999,1011.5,10.3,9.1,999.0,99.0,99.00
2002,05,20,19,178,6.7,7.8,2.43,12.50,7.51,999,1012.0,10.4,10.1,999.0,99.0,99.00
2002,05,20,20,170,5.3,6.6,2.60,11.11,7.87,999,1012.2,11.2,10.6,999.0,99.0,99.00
2002,05,20,21,173,5.9,7.3,2.44,11.11,7.24,999,1012.4,11.4,10.9,999.0,99.0,99.00
2002,05,20,22,172,6.5,7.8,2.48,12.50,7.61,999,1012.3,11.5,10.9,999.0,99.0,99.00
2002,05,20,23,169,6.7,7.8,2.32,11.11,6.86,999,1012.2,11.3,10.7,999.0,99.0,99.00
2002,05,21,00,170,6.1,8.4,2.43,12.50,7.05,999,1012.1,11.1,10.3,999.0,99.0,99.00
2002,05,21,01,234,5.9,8.4,2.49,12.50,7.14,999,1012.4,10.9,10.6,999.0,99.0,99.00
2002,05,21,02,209,4.7,6.0,2.87,11.11,7.55,999,1012.8,11.3,10.7,999.0,99.0,99.00
2002,05,21,03,237,6.7,8.3,2.57,11.11,7.17,999,1013.0,11.2,10.7,999.0,99.0,99.00
2002,05,21,04,229,5.1,6.7,2.65,11.11,7.03,999,1013.5,11.1,11.0,999.0,99.0,99.00
2002,05,21,05,210,3.7,4.9,2.41,11.11,7.02,999,1014.0,10.7,11.2,999.0,99.0,99.00
2002,05,21,06,231,5.7,7.5,2.49,10.00,6.99,999,1014.2,10.7,11.2,999.0,99.0,99.00
2002,05,21,07,247,3.4,4.9,2.53,10.00,6.85,999,1014.4,10.9,11.2,999.0,99.0,99.00
2002,05,21,08,283,2.8,3.6,2.46,10.00,7.05,999,1014.9,10.6,11.2,999.0,99.0,99.00
2002,05,21,09,353,3.5,4.2,2.41,10.00,7.10,999,1015.4,10.5,11.2,999.0,99.0,99.00
2002,05,21,10,354,2.1,2.7,2.55,10.00,7.23,999,1016.1,10.3,11.1,999.0,99.0,99.00
2002,05,21,11,4,2.8,3.9,2.45,11.11,7.37,999,1016.8,10.1,11.0,999.0,99.0,99.00
2002,05,21,12,35,2.8,3.7,2.40,9.09,7.53,999,1017.4,9.8,11.0,999.0,99.0,99.00
2002,05,21,13,39,1.1,1.9,2.38,11.11,7.38,999,1018.1,9.5,10.8,999.0,99.0,99.00
2002,05,21,14,76,2.0,3.0,2.56,10.00,7.42,999,1018.8,9.7,10.6,999.0,99.0,99.00
2002,05,21,15,163,0.2,1.0,2.43,10.00,7.41,999,1019.7,10.4,10.6,999.0,99.0,99.00
2002,05,21,16,254,0.8,1.6,2.38,11.11,7.48,999,1020.7,10.9,10.6,999.0,99.0,99.00
2002,05,21,17,259,1.1,1.8,2.16,10.00,7.13,999,1021.4,10.9,11.0,999.0,99.0,99.00
2002,05,21,18,310,2.8,3.8,1.99,11.11,6.99,999,1022.2,10.9,11.3,999.0,99.0,99.00
2002,05,21,19,295,2.7,3.8,2.09,10.00,7.00,999,1022.7,11.0,11.6,999.0,99.0,99.00
2002,05,21,20,299,2.8,3.7,2.15,10.00,7.38,999,1022.8,11.3,11.9,999.0,99.0,99.00
2002,05,21,21,291,3.9,4.8,2.10,10.00,7.03,999,1023.1,11.7,12.0,999.0,99.0,99.00
2002,05,21,22,296,4.0,5.0,1.92,10.00,7.11,999,1023.3,12.0,11.3,999.0,99.0,99.00
2002,05,21,23,297,6.2,7.6,1.84,9.09,7.15,999,1023.2,11.9,11.5,999.0,99.0,99.00
2002,05,22,00,307,7.1,8.4,1.84,8.33,6.50,999,1022.9,11.9,11.3,999.0,99.0,99.00
2002,05,22,01,302,7.1,8.6,1.89,9.09,6.47,999,1022.7,11.9,11.2,999.0,99.0,99.00
2002,05,22,02,315,7.6,9.0,1.86,9.09,6.32,999,1022.5,11.9,11.5,999.0,99.0,99.00
2002,05,22,03,308,7.9,9.2,1.86,8.33,6.15,999,1022.4,11.7,11.7,999.0,99.0,99.00
2002,05,22,04,310,7.8,9.3,1.88,9.09,6.22,999,1022.6,11.5,11.5,999.0,99.0,99.00
2002,05,22,05,309,7.2,8.6,1.68,8.33,5.86,999,1022.8,11.4,11.4,999.0,99.0,99.00
2002,05,22,06,310,7.0,8.4,1.62,9.09,5.84,999,1022.6,11.3,11.4,999.0,99.0,99.00
2002,05,22,07,316,7.0,8.1,1.56,9.09,5.85,999,1022.4,11.2,11.3,999.0,99.0,99.00
2002,05,22,08,311,7.0,8.3,1.49,7.14,5.84,999,1022.3,11.0,11.1,999.0,99.0,99.00
2002,05,22,09,318,6.5,7.6,1.31,8.33,5.61,999,1022.2,10.8,11.0,999.0,99.0,99.00
2002,05,22,10,315,6.8,8.1,1.31,9.09,5.56,999,1021.6,10.7,10.8,999.0,99.0,99.00
2002,05,22,11,320,6.2,7.6,1.25,9.09,5.49,999,1021.5,10.7,10.4,999.0,99.0,99.00
2002,05,22,12,316,6.8,8.2,1.28,8.33,5.84,999,1021.6,10.7,10.6,999.0,99.0,99.00
2002,05,22,13,318,6.6,7.7,1.18,7.69,5.44,999,1021.3,10.4,10.5,999.0,99.0,99.00
2002,05,22,14,321,6.0,6.8,1.31,8.33,5.64,999,1021.4,10.5,10.2,999.0,99.0,99.00
2002,05,22,15,311,6.0,6.9,1.22,7.14,5.61,999,1021.5,10.5,10.3,999.0,99.0,99.00
2002,05,22,16,303,6.1,7.0,1.14,7.69,5.68,999,1021.6,10.7,10.3,999.0,99.0,99.00
2002,05,22,17,310,5.5,6.1,1.08,7.69,6.08,999,1021.8,10.8,11.1,999.0,99.0,99.00
2002,05,22,18,312,5.7,6.8,1.02,8.33,5.57,999,1021.8,10.9,11.1,999.0,99.0,99.00
2002,05,22,19,319,5.7,6.4,1.01,7.14,5.56,999,1021.7,10.9,11.1,999.0,99.0,99.00
2002,05,22,20,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0,99.00
2002,05,22,21,303,5.9,7.0,1.02,8.33,5.71,999,1021.0,11.2,11.3,999.0,99.0,99.00
2002,05,22,22,301,6.3,7.1,0.97,7.14,5.20,999,1020.7,11.4,11.2,999.0,99.0,99.00
2002,05,22,23,305,6.9,8.1,0.98,7.69,5.10,999,1020.4,11.5,11.4,999.0,99.0,99.00
2002,05,23,00,310,7.9,9.0,0.91,7.14,4.76,999,1020.1,11.7,11.2,999.0,99.0,99.00
2002,05,23,01,312,8.8,10.6,1.01,6.67,4.47,999,1019.7,11.8,11.4,999.0,99.0,99.00
2002,05,23,02,313,10.8,12.6,1.13,4.17,4.28,999,1018.9,11.8,11.4,999.0,99.0,99.00
2002,05,23,03,314,10.7,12.2,1.21,4.17,4.26,999,1018.5,11.6,11.3,999.0,99.0,99.00
2002,05,23,04,317,11.1,13.2,1.42,4.76,4.29,999,1018.0,11.3,11.1,999.0,99.0,99.00
2002,05,23,05,314,12.1,14.0,1.65,4.76,4.40,999,1017.8,11.2,11.0,999.0,99.0,99.00
2002,05,23,06,319,11.6,13.6,1.59,4.76,4.40,999,1017.7,11.1,10.9,999.0,99.0,99.00
2002,05,23,07,321,10.1,11.8,1.56,5.26,4.49,999,1017.7,11.0,10.8,999.0,99.0,99.00
2002,05,23,08,315,9.0,10.8,1.30,5.26,4.53,999,1017.5,10.9,10.7,999.0,99.0,99.00
2002,05,23,09,313,8.9,10.5,1.18,5.00,4.47,999,1016.9,10.9,10.5,999.0,99.0,99.00
2002,05,23,10,323,7.8,9.3,1.11,5.26,4.52,999,1016.5,10.8,10.4,999.0,99.0,99.00
2002,05,23,11,326,9.0,10.9,1.23,7.14,4.62,999,1016.1,10.7,10.2,999.0,99.0,99.00
2002,05,23,12,325,8.4,9.9,1.39,6.25,4.57,999,1016.0,10.9,10.2,999.0,99.0,99.00
2002,05,23,13,328,8.2,9.7,1.60,6.25,5.12,999,1015.9,10.7,10.0,999.0,99.0,99.00
2002,05,23,14,331,7.3,8.6,1.36,6.67,4.83,999,1016.3,10.6,10.0,999.0,99.0,99.00
2002,05,23,15,331,5.8,6.6,1.36,7.14,5.18,999,1016.5,10.6,9.9,999.0,99.0,99.00
2002,05,23,16,324,5.9,6.8,1.33,6.67,5.59,999,1016.6,10.8,9.9,999.0,99.0,99.00
2002,05,23,17,322,7.2,8.5,1.29,6.67,5.50,999,1016.6,11.1,10.4,999.0,99.0,99.00
2002,05,23,18,328,6.8,7.6,1.41,6.67,5.27,999,1016.5,11.2,10.3,999.0,99.0,99.00
2002,05,23,19,317,6.8,7.7,1.18,7.69,4.97,999,1016.2,11.3,10.4,999.0,99.0,99.00
2002,05,23,20,312,7.2,8.2,1.28,7.69,5.29,999,1015.7,11.5,10.5,999.0,99.0,99.00
2002,05,23,21,305,8.2,9.6,1.37,7.69,5.32,999,1015.5,11.7,10.6,999.0,99.0,99.00
2002,05,23,22,312,8.5,10.0,1.34,7.14,4.95,999,1015.3,11.7,10.4,999.0,99.0,99.00
2002,05,23,23,311,8.9,10.0,1.43,6.67,4.96,999,1014.6,12.1,10.4,999.0,99.0,99.00
2002,05,24,00,310,9.9,11.5,1.50,6.67,4.92,999,1014.2,12.1,10.4,999.0,99.0,99.00
2002,05,24,01,314,10.9,13.0,1.64,5.56,4.83,999,1013.5,12.3,10.1,999.0,99.0,99.00
2002,05,24,02,311,11.0,12.9,1.87,5.88,5.15,999,1013.0,12.0,10.0,999.0,99.0,99.00
2002,05,24,03,317,10.1,11.8,1.83,8.33,5.22,999,1013.2,11.9,9.9,999.0,99.0,99.00
2002,05,24,04,320,9.1,11.2,1.75,7.69,5.18,999,1013.2,11.7,9.9,999.0,99.0,99.00
2002,05,24,05,314,9.7,11.5,1.85,7.14,5.20,999,1013.1,11.6,9.9,999.0,99.0,99.00
2002,05,24,06,316,9.6,11.2,1.62,6.67,5.23,999,1013.0,11.5,9.8,999.0,99.0,99.00
2002,05,24,07,309,9.1,10.5,1.59,7.14,4.96,999,1012.9,11.4,9.7,999.0,99.0,99.00
2002,05,24,08,322,7.6,8.9,1.76,7.69,5.49,999,1013.1,11.2,9.6,999.0,99.0,99.00
2002,05,24,09,324,7.6,8.8,1.71,8.33,5.73,999,1012.9,10.8,9.6,999.0,99.0,99.00
2002,05,24,10,327,8.2,9.7,1.75,7.69,5.69,999,1012.9,10.8,9.6,999.0,99.0,99.00
2002,05,24,11,328,7.0,8.3,1.93,7.69,5.75,999,1012.3,10.5,9.6,999.0,99.0,99.00
2002,05,24,12,321,7.7,9.1,1.97,7.14,6.01,999,1012.2,10.5,9.6,999.0,99.0,99.00
2002,05,24,13,324,7.4,8.8,1.69,7.69,5.88,999,1012.3,10.4,9.6,999.0,99.0,99.00
2002,05,24,14,328,7.3,8.5,1.74,7.69,6.02,999,1012.8,10.5,9.6,999.0,99.0,99.00
2002,05,24,15,330,5.4,6.1,1.65,7.69,5.87,999,1013.3,10.4,9.6,999.0,99.0,99.00
2002,05,24,16,312,4.5,5.5,1.58,7.69,6.03,999,1013.7,10.6,9.7,999.0,99.0,99.00
2002,05,24,17,307,5.4,6.1,1.40,7.69,5.77,999,1013.8,10.5,9.9,999.0,99.0,99.00
2002,05,24,18,316,3.7,4.4,1.45,7.14,6.13,999,1014.1,10.5,10.0,999.0,99.0,99.00
2002,05,24,19,319,4.6,5.4,1.38,7.69,6.05,999,1014.3,10.8,10.1,999.0,99.0,99.00
2002,05,24,20,320,6.2,7.1,1.34,8.33,6.34,999,1014.3,11.0,10.2,999.0,99.0,99.00
2002,05,24,21,323,6.9,8.2,1.42,7.69,6.23,999,1014.1,10.5,10.2,999.0,99.0,99.00
2002,05,24,22,320,5.6,6.5,1.35,7.14,5.61,999,1013.8,10.6,10.4,999.0,99.0,99.00
2002,05,24,23,316,6.7,8.2,1.34,6.67,5.79,999,1013.4,10.3,10.3,999.0,99.0,99.00
2002,05,25,00,310,6.7,7.8,1.39,7.14,5.87,999,1013.3,10.2,10.0,999.0,99.0,99.00
2002,05,25,01,313,7.0,8.4,1.43,6.67,5.68,999,1013.0,10.1,10.1,999.0,99.0,99.00
2002,05,25,02,323,7.6,8.9,1.46,14.29,5.45,999,1012.6,10.0,10.0,999.0,99.0,99.00
2002,05,25,03,321,7.4,9.2,1.38,14.29,5.22,999,1012.7,10.5,9.9,999.0,99.0,99.00
2002,05,25,04,313,5.5,6.5,1.47,14.29,5.29,999,1012.8,10.8,9.8,999.0,99.0,99.00
2002,05,25,05,318,6.3,7.1,1.35,14.29,5.50,999,1013.0,10.8,9.7,999.0,99.0,99.00
2002,05,25,06,322,8.8,10.6,1.41,7.14,5.14,999,1012.9,10.9,9.8,999.0,99.0,99.00
2002,05,25,07,326,8.3,10.4,1.52,7.14,5.02,999,1012.9,10.7,9.8,999.0,99.0,99.00
2002,05,25,08,323,8.5,10.9,1.56,5.00,5.14,999,1012.5,10.4,9.8,999.0,99.0,99.00
2002,05,25,09,322,9.1,10.8,1.64,6.67,5.07,999,1012.0,10.2,9.8,999.0,99.0,99.00
2002,05,25,10,328,7.6,8.8,1.57,6.25,5.09,999,1011.9,9.9,9.8,999.0,99.0,99.00
2002,05,25,11,331,5.5,6.4,1.49,5.56,5.02,999,1011.9,9.7,9.7,999.0,99.0,99.00
2002,05,25,12,324,4.6,6.0,1.37,6.67,5.29,999,1011.9,9.5,9.7,999.0,99.0,99.00
2002,05,25,13,328,3.9,5.2,1.46,6.67,5.61,999,1012.3,9.4,9.8,999.0,99.0,99.00
2002,05,25,14,334,2.3,3.3,1.26,7.14,5.58,999,1012.6,9.0,9.7,999.0,99.0,99.00
2002,05,25,15,144,0.3,0.8,1.19,14.29,5.83,999,1013.2,8.5,9.6,999.0,99.0,99.00
2002,05,25,16,145,2.1,2.8,1.23,14.29,6.14,999,1013.6,9.1,9.7,999.0,99.0,99.00
2002,05,25,17,172,2.6,3.2,1.15,6.67,5.85,999,1014.1,9.6,9.7,999.0,99.0,99.00
2002,05,25,18,116,4.2,5.3,1.13,14.29,5.76,999,1014.4,10.5,9.8,999.0,99.0,99.00
2002,05,25,19,155,2.3,2.9,1.12,14.29,5.93,999,1014.9,10.1,9.8,999.0,99.0,99.00
2002,05,25,20,162,1.6,2.2,1.03,14.29,5.65,999,1015.2,10.2,10.1,999.0,99.0,99.00
2002,05,25,21,180,0.0,0.2,1.11,14.29,6.08,999,1015.2,10.8,10.2,999.0,99.0,99.00
2002,05,25,22,20,1.6,3.5,1.04,14.29,5.86,999,1015.3,10.8,10.3,999.0,99.0,99.00
2002,05,25,23,342,2.0,2.6,1.22,6.25,5.57,999,1015.0,11.0,10.4,999.0,99.0,99.00
2002,05,26,00,327,4.3,4.9,1.10,6.25,5.59,999,1014.6,10.7,9.8,999.0,99.0,99.00
2002,05,26,01,322,5.6,6.6,1.13,6.25,5.65,999,1014.2,10.7,9.8,999.0,99.0,99.00
2002,05,26,02,318,4.0,4.6,1.14,12.50,5.93,999,1013.8,10.8,9.7,999.0,99.0,99.00
2002,05,26,03,309,7.1,9.0,1.13,14.29,5.86,999,1013.8,11.3,9.7,999.0,99.0,99.00
2002,05,26,04,308,8.1,9.8,1.17,10.00,4.96,999,1013.5,11.2,9.6,999.0,99.0,99.00
2002,05,26,05,308,9.1,10.8,1.29,9.09,5.10,999,1013.6,11.0,9.8,999.0,99.0,99.00
2002,05,26,06,299,9.4,11.6,1.32,14.29,5.00,999,1013.5,11.0,9.7,999.0,99.0,99.00
2002,05,26,07,301,8.4,10.0,1.28,8.33,5.04,999,1013.4,10.9,9.6,999.0,99.0,99.00
2002,05,26,08,300,8.3,9.5,1.31,9.09,5.08,999,1013.7,11.0,9.6,999.0,99.0,99.00
2002,05,26,09,314,8.1,9.5,1.32,9.09,5.06,999,1013.6,10.6,9.7,999.0,99.0,99.00
2002,05,26,10,310,7.4,9.0,1.36,9.09,5.17,999,1013.4,10.3,9.6,999.0,99.0,99.00
2002,05,26,11,315,8.3,9.7,1.35,9.09,4.94,999,1013.3,10.3,9.6,999.0,99.0,99.00
2002,05,26,12,313,8.2,10.5,1.45,5.26,4.88,999,1013.4,10.2,9.6,999.0,99.0,99.00
2002,05,26,13,319,8.1,9.8,1.54,8.33,4.96,999,1013.4,9.9,9.6,999.0,99.0,99.00
2002,05,26,14,319,7.3,9.1,1.52,5.26,5.05,999,1013.9,9.9,9.6,999.0,99.0,99.00
2002,05,26,15,321,8.7,10.6,1.54,9.09,5.01,999,1014.0,9.9,9.6,999.0,99.0,99.00
2002,05,26,16,315,6.8,8.7,1.49,9.09,5.29,999,1014.5,10.0,9.6,999.0,99.0,99.00
2002,05,26,17,316,7.0,9.0,1.49,9.09,5.12,999,1014.9,10.0,9.6,999.0,99.0,99.00
2002,05,26,18,313,5.5,6.8,1.40,8.33,5.12,999,1015.2,10.3,9.6,999.0,99.0,99.00
2002,05,26,19,303,6.7,7.7,1.40,8.33,5.14,999,1015.4,10.5,9.6,999.0,99.0,99.00
2002,05,26,20,294,5.4,6.6,1.28,9.09,5.44,999,1015.6,10.6,9.6,999.0,99.0,99.00
2002,05,26,21,293,7.6,9.2,1.21,12.50,5.23,999,1015.5,10.6,9.7,999.0,99.0,99.00
2002,05,26,22,294,7.7,9.5,1.18,12.50,5.23,999,1015.4,10.6,9.8,999.0,99.0,99.00
2002,05,26,23,300,7.9,9.3,1.24,8.33,4.98,999,1015.1,10.6,9.7,999.0,99.0,99.00
2002,05,27,00,291,8.1,9.5,1.32,7.69,4.98,999,1014.8,10.6,9.7,999.0,99.0,99.00
2002,05,27,01,291,8.4,10.1,1.28,7.69,5.01,999,1014.2,10.5,9.8,999.0,99.0,99.00
2002,05,27,02,289,6.7,8.0,1.31,8.33,5.19,999,1014.1,10.3,9.8,999.0,99.0,99.00
2002,05,27,03,286,6.5,7.9,1.23,12.50,5.30,999,1014.1,10.1,9.8,999.0,99.0,99.00
2002,05,27,04,287,4.0,4.8,1.16,8.33,5.42,999,1014.3,10.0,9.8,999.0,99.0,99.00
2002,05,27,05,303,3.7,5.1,1.17,8.33,5.67,999,1014.9,10.0,9.8,999.0,99.0,99.00
2002,05,27,06,304,4.1,5.0,1.16,9.09,5.67,999,1015.2,10.1,9.8,999.0,99.0,99.00
2002,05,27,07,305,3.9,5.1,1.20,8.33,5.64,999,1015.3,10.0,10.1,999.0,99.0,99.00
2002,05,27,08,304,3.1,3.7,1.18,8.33,5.69,999,1015.2,10.1,10.2,999.0,99.0,99.00
2002,05,27,09,305,3.1,4.5,1.22,7.69,5.77,999,1015.1,10.2,10.3,999.0,99.0,99.00
2002,05,27,10,322,2.7,3.4,1.07,7.69,5.70,999,1014.7,10.1,10.3,999.0,99.0,99.00
2002,05,27,11,324,2.0,2.4,0.99,7.69,5.78,999,1014.5,10.2,10.3,999.0,99.0,99.00
2002,05,27,12,285,1.2,1.8,0.97,8.33,6.32,999,1014.7,10.1,10.3,999.0,99.0,99.00
2002,05,27,13,281,0.7,1.0,0.99,8.33,6.64,999,1015.0,10.1,10.3,999.0,99.0,99.00
2002,05,27,14,278,1.6,2.1,0.83,8.33,6.54,999,1015.3,10.2,10.3,999.0,99.0,99.00
2002,05,27,15,263,1.8,2.6,0.82,12.50,6.86,999,1015.4,10.4,10.0,999.0,99.0,99.00
2002,05,27,16,218,0.8,1.1,0.93,8.33,7.38,999,1015.8,10.2,9.5,999.0,99.0,99.00
2002,05,27,17,185,1.0,1.5,0.87,7.69,7.01,999,1016.4,10.4,9.7,999.0,99.0,99.00
2002,05,27,18,175,1.2,1.5,0.83,12.50,7.35,999,1016.9,10.6,9.8,999.0,99.0,99.00
2002,05,27,19,127,1.2,1.6,0.79,16.67,7.05,999,1017.2,10.8,9.9,999.0,99.0,99.00
2002,05,27,20,146,1.4,1.7,0.85,12.50,7.31,999,1017.0,11.1,10.4,999.0,99.0,99.00
2002,05,27,21,153,2.2,2.6,0.83,16.67,7.14,999,1016.9,11.4,10.7,999.0,99.0,99.00
2002,05,27,22,185,2.5,3.0,0.85,14.29,7.61,999,1016.7,11.4,11.0,999.0,99.0,99.00
2002,05,27,23,193,1.4,1.8,0.88,14.29,7.32,999,1016.6,11.8,11.0,999.0,99.0,99.00
2002,05,28,00,185,1.4,1.8,0.90,14.29,7.61,999,1016.4,12.0,11.3,999.0,99.0,99.00
2002,05,28,01,152,1.4,1.8,0.88,14.29,7.75,999,1016.4,11.7,11.0,999.0,99.0,99.00
2002,05,28,02,123,1.6,1.9,0.90,14.29,7.96,999,1016.3,11.7,11.0,999.0,99.0,99.00
2002,05,28,03,156,1.5,2.0,0.80,12.50,7.34,999,1016.2,11.4,11.1,999.0,99.0,99.00
2002,05,28,04,130,1.1,1.6,0.79,12.50,7.03,999,1016.6,11.3,10.6,999.0,99.0,99.00
2002,05,28,05,180,0.0,0.0,0.87,14.29,7.22,999,1016.9,11.4,11.2,999.0,99.0,99.00
2002,05,28,06,101,0.2,1.1,0.97,12.50,7.32,999,1017.1,11.4,11.1,999.0,99.0,99.00
2002,05,28,07,180,0.1,0.5,0.97,12.50,7.08,999,1017.3,11.4,11.0,999.0,99.0,99.00
2002,05,28,08,185,1.1,1.7,1.06,12.50,7.38,999,1016.9,11.0,10.8,999.0,99.0,99.00
2002,05,28,09,279,0.3,0.9,1.12,12.50,7.71,999,1016.7,10.3,10.7,999.0,99.0,99.00
2002,05,28,10,182,1.0,1.3,1.25,12.50,8.06,999,1016.2,10.2,10.7,999.0,99.0,99.00
2002,05,28,11,148,1.1,1.6,1.26,12.50,7.88,999,1016.4,10.1,10.7,999.0,99.0,99.00
2002,05,28,12,119,1.1,1.6,1.25,12.50,8.13,999,1016.2,10.2,10.3,999.0,99.0,99.00
2002,05,28,13,172,1.8,2.3,1.18,12.50,8.41,999,1016.0,10.3,10.1,999.0,99.0,99.00
2002,05,28,14,163,1.7,2.3,1.14,12.50,8.67,999,1016.4,10.5,10.1,999.0,99.0,99.00
2002,05,28,15,181,2.3,2.8,1.15,12.50,8.35,999,1017.0,10.5,10.7,999.0,99.0,99.00
2002,05,28,16,230,1.3,1.6,0.98,12.50,8.62,999,1017.7,10.8,10.5,999.0,99.0,99.00
2002,05,28,17,249,1.2,1.6,1.10,12.50,8.16,999,1017.9,11.1,10.7,999.0,99.0,99.00
2002,05,28,18,271,0.5,1.2,1.14,12.50,7.93,999,1017.9,11.6,11.1,999.0,99.0,99.00
2002,05,28,19,284,0.9,1.3,1.11,12.50,7.65,999,1018.0,12.3,11.5,999.0,99.0,99.00
2002,05,28,20,297,0.4,0.8,1.11,12.50,7.33,999,1018.1,13.0,12.0,999.0,99.0,99.00
2002,05,28,21,258,1.3,1.9,1.31,6.67,7.36,999,1018.2,13.2,11.8,999.0,99.0,99.00
2002,05,28,22,261,2.2,2.8,1.20,6.67,7.07,999,1018.1,12.8,11.2,999.0,99.0,99.00
2002,05,28,23,253,2.7,3.1,1.21,11.11,7.21,999,1017.8,13.1,10.9,999.0,99.0,99.00
2002,05,29,00,262,3.3,4.3,1.06,12.50,7.12,999,1017.7,12.9,11.1,999.0,99.0,99.00
2002,05,29,01,280,3.2,3.7,1.14,11.11,6.98,999,1017.5,12.8,11.8,999.0,99.0,99.00
2002,05,29,02,289,2.9,3.5,1.11,11.11,7.33,999,1017.4,12.7,11.6,999.0,99.0,99.00
2002,05,29,03,294,3.2,4.0,1.15,11.11,7.67,999,1017.2,12.5,11.8,999.0,99.0,99.00
2002,05,29,04,285,3.2,3.7,1.04,11.11,7.56,999,1017.1,12.3,11.1,999.0,99.0,99.00
2002,05,29,05,294,4.0,5.0,1.07,11.11,7.41,999,1017.5,12.2,11.0,999.0,99.0,99.00
2002,05,29,06,280,3.3,4.1,1.09,11.11,7.74,999,1017.2,11.6,11.0,999.0,99.0,99.00
2002,05,29,07,300,5.0,5.8,1.07,11.11,7.31,999,1016.9,12.1,11.2,999.0,99.0,99.00
2002,05,29,08,302,5.8,6.5,1.04,10.00,7.14,999,1016.4,11.8,11.2,999.0,99.0,99.00
2002,05,29,09,290,5.0,5.8,1.13,11.11,7.47,999,1016.3,12.0,11.0,999.0,99.0,99.00
2002,05,29,10,300,6.2,6.9,1.07,10.00,7.05,999,1015.9,11.9,10.8,999.0,99.0,99.00
2002,05,29,11,297,6.1,7.1,1.09,11.11,6.19,999,1015.7,12.0,10.7,999.0,99.0,99.00
2002,05,29,12,301,6.0,6.8,1.07,10.00,5.98,999,1015.8,11.8,10.7,999.0,99.0,99.00
2002,05,29,13,298,5.0,5.7,1.08,11.11,5.75,999,1016.1,11.8,10.6,999.0,99.0,99.00
2002,05,29,14,305,4.2,5.0,1.02,11.11,5.51,999,1016.5,11.4,10.5,999.0,99.0,99.00
2002,05,29,15,318,4.3,4.9,1.04,11.11,5.59,999,1016.7,11.7,10.5,999.0,99.0,99.00
