YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
97,01,08,20,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,21,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,22,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,23,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,00,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,01,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,02,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,03,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,04,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,05,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,06,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,07,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,08,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,09,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,10,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,11,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,12,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,13,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,14,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,15,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,16,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,17,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,18,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,19,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,20,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,21,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,22,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,09,23,999,99.0,99.0,99.00,99.00,99.00,999,1025.9,12.4,12.9,999.0,99.0
97,01,10,00,999,99.0,99.0,99.00,99.00,99.00,999,1025.3,12.4,12.9,999.0,99.0
97,01,10,01,999,99.0,99.0,99.00,99.00,99.00,999,1025.0,12.6,12.9,999.0,99.0
97,01,10,02,999,99.0,99.0,99.00,99.00,99.00,999,1024.9,12.4,12.8,999.0,99.0
97,01,10,03,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,10,04,999,99.0,99.0,99.00,99.00,99.00,999,1024.6,12.3,12.7,999.0,99.0
97,01,10,05,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,10,06,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,10,07,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,12.1,999.0,999.0,99.0
97,01,10,08,999,99.0,99.0,99.00,99.00,99.00,999,1024.4,12.0,12.6,999.0,99.0
97,01,10,09,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,10,10,999,99.0,99.0,1.76,12.50,5.52,999,1023.3,12.0,12.6,999.0,99.0
97,01,10,11,999,99.0,99.0,99.00,99.00,99.00,999,1023.7,11.8,12.5,999.0,99.0
97,01,10,12,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,10,13,999,99.0,99.0,99.00,99.00,99.00,999,1023.3,11.8,999.0,999.0,99.0
97,01,10,14,999,99.0,99.0,1.63,12.50,5.88,999,1022.9,11.6,12.6,999.0,99.0
97,01,10,15,999,99.0,99.0,1.64,12.50,6.09,999,1023.3,10.3,12.5,999.0,99.0
97,01,10,16,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,10,17,348,1.0,1.9,2.70,8.33,8.23,999,1022.2,11.2,10.7,999.0,99.0
97,01,10,18,331,3.1,3.9,1.52,11.11,6.37,999,1022.6,11.1,12.4,999.0,99.0
97,01,10,19,99,3.2,3.9,1.59,12.50,7.55,999,1022.1,10.6,12.5,999.0,99.0
97,01,10,20,307,.3,1.0,1.72,12.50,7.65,999,1021.4,11.4,12.5,999.0,99.0
97,01,10,21,313,5.1,6.7,1.61,12.50,7.26,999,1020.1,11.5,12.6,999.0,99.0
97,01,10,22,316,6.6,7.5,1.58,11.11,7.13,999,1019.0,11.4,12.6,999.0,99.0
97,01,10,23,312,7.2,8.2,1.58,12.50,6.80,999,1018.8,11.6,12.5,999.0,99.0
97,01,11,00,324,7.4,8.7,1.67,12.50,6.96,999,1018.6,11.8,12.5,999.0,99.0
97,01,11,01,315,8.7,10.4,1.74,16.67,6.63,999,1018.1,11.3,12.4,999.0,99.0
97,01,11,02,315,9.3,11.4,1.76,12.50,6.07,999,1017.6,11.3,12.5,999.0,99.0
97,01,11,03,321,8.9,10.8,1.83,12.50,6.12,999,1016.6,11.3,12.6,999.0,99.0
97,01,11,04,314,9.4,11.2,1.95,12.50,5.72,999,1016.5,11.2,12.5,999.0,99.0
97,01,11,05,315,9.9,11.4,2.06,14.29,5.80,999,1016.0,11.0,12.5,999.0,99.0
97,01,11,06,306,9.2,11.0,1.96,11.11,5.74,999,1016.0,11.0,12.4,999.0,99.0
97,01,11,07,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,11,08,299,7.4,9.3,1.81,14.29,6.22,999,1016.0,10.8,12.4,999.0,99.0
97,01,11,09,339,8.6,10.1,1.97,14.29,6.42,999,1015.2,11.1,12.3,999.0,99.0
97,01,11,10,333,6.6,7.8,1.72,14.29,6.36,999,1015.2,11.0,12.3,999.0,99.0
97,01,11,11,303,5.8,8.7,1.88,12.50,7.10,999,1015.2,10.7,12.3,999.0,99.0
97,01,11,12,304,6.4,8.7,1.71,14.29,6.74,999,1015.0,10.8,12.3,999.0,99.0
97,01,11,13,304,6.7,7.9,1.69,14.29,6.21,999,1014.5,10.9,12.3,999.0,99.0
97,01,11,14,312,5.9,7.4,1.65,12.50,6.27,999,1014.5,10.9,12.3,999.0,99.0
97,01,11,15,296,6.7,7.8,1.59,14.29,6.15,999,1014.3,10.6,12.3,999.0,99.0
97,01,11,16,311,6.1,8.1,1.60,16.67,6.75,999,1014.6,10.5,12.3,999.0,99.0
97,01,11,17,319,5.0,6.5,1.79,14.29,7.39,999,1014.7,10.6,12.3,999.0,99.0
97,01,11,18,322,4.9,5.7,99.00,99.00,99.00,999,1015.2,10.6,12.4,999.0,99.0
