YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2000,01,10,16,218,4.6,5.4,2.68,14.29,9.94,999,1022.7,11.6,11.8,11.5,99.0
2000,01,10,17,226,4.3,5.3,2.52,12.50,9.52,999,1023.0,11.7,11.8,11.6,99.0
2000,01,10,18,236,4.8,5.8,2.41,14.29,9.18,999,1023.9,11.8,11.8,11.6,99.0
2000,01,10,19,238,5.1,6.1,2.38,12.50,9.11,999,1023.9,11.9,11.7,11.4,99.0
2000,01,10,20,231,4.9,5.8,2.87,12.50,9.61,999,1023.2,11.9,11.8,11.2,99.0
2000,01,10,21,238,5.2,6.4,2.96,14.29,9.65,999,1022.6,11.7,11.8,11.2,99.0
2000,01,10,22,237,6.1,7.5,2.82,12.50,9.30,999,1022.0,11.7,11.8,11.4,99.0
2000,01,10,23,218,5.0,5.8,2.34,12.50,8.57,999,1021.6,12.0,11.8,11.3,99.0
2000,01,11,00,212,4.5,5.3,2.61,12.50,9.07,999,1021.5,12.0,11.8,11.4,99.0
2000,01,11,01,205,5.0,5.9,2.58,12.50,9.14,999,1021.2,12.0,11.8,11.3,99.0
2000,01,11,02,200,5.5,6.6,2.52,14.29,9.27,999,1020.9,12.0,11.9,11.4,99.0
2000,01,11,03,198,5.8,6.6,2.49,12.50,9.05,999,1020.7,12.0,11.9,11.6,99.0
2000,01,11,04,196,6.2,7.7,2.16,12.50,8.40,999,1020.3,12.0,11.9,11.6,99.0
2000,01,11,05,197,7.2,8.5,2.39,12.50,8.29,999,1019.9,12.0,11.8,11.6,99.0
2000,01,11,06,207,7.9,9.6,2.51,12.50,8.41,999,1019.6,12.1,11.8,11.7,99.0
2000,01,11,07,206,8.0,9.5,2.48,12.50,8.05,999,1019.6,12.0,11.7,11.8,99.0
2000,01,11,08,205,8.6,10.3,2.19,14.29,6.72,999,1018.8,11.9,11.4,11.8,99.0
2000,01,11,09,208,8.4,10.2,2.43,14.29,7.11,999,1018.4,11.9,11.5,11.8,99.0
2000,01,11,10,207,7.4,8.6,2.58,12.50,7.57,999,1017.8,11.9,11.1,11.8,99.0
2000,01,11,11,202,7.6,9.3,2.88,14.29,8.06,999,1017.1,12.0,11.1,11.9,99.0
2000,01,11,12,221,7.4,8.7,2.83,12.50,7.98,999,1016.9,12.1,11.2,12.0,99.0
2000,01,11,13,221,7.3,8.6,2.46,12.50,7.24,999,1016.9,12.1,11.2,12.1,99.0
