YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2001,01,26,05,133,5.4,7.9,4.48,12.50,9.29,999,1016.4,9.4,11.4,7.0,99.0,99.00
2001,01,26,06,171,5.0,6.7,4.62,12.50,9.22,999,1016.5,10.0,11.4,7.4,99.0,99.00
2001,01,26,07,214,6.2,9.0,4.84,12.50,9.51,999,1016.6,10.3,11.4,8.4,99.0,99.00
2001,01,26,08,219,5.5,7.5,6.49,14.29,10.58,999,1016.4,9.7,11.4,6.3,99.0,99.00
2001,01,26,09,198,4.8,6.4,6.69,14.29,11.34,999,1015.7,10.2,11.4,6.7,99.0,99.00
2001,01,26,10,227,5.1,8.1,6.13,16.67,10.86,999,1015.4,10.6,11.5,8.1,99.0,99.00
2001,01,26,11,236,6.3,8.2,6.57,16.67,11.15,999,1015.1,10.4,11.4,7.4,99.0,99.00
2001,01,26,12,260,7.6,10.4,6.19,16.67,10.46,999,1014.9,9.4,11.4,7.0,99.0,99.00
2001,01,26,13,198,4.3,5.7,5.98,16.67,10.88,999,1014.6,9.7,11.4,6.7,99.0,99.00
2001,01,26,14,220,6.5,8.6,6.03,16.67,10.70,999,1014.4,10.5,11.4,7.8,99.0,99.00
2001,01,26,15,317,1.8,3.7,6.03,16.67,10.53,999,1014.5,10.0,11.4,7.3,99.0,99.00
2001,01,26,16,201,5.2,6.4,6.09,14.29,10.77,999,1014.2,10.4,11.3,7.5,99.0,99.00
2001,01,26,17,243,5.5,8.2,6.06,16.67,10.56,999,1014.5,9.2,11.4,7.1,99.0,99.00
2001,01,26,18,224,3.1,4.2,5.05,14.29,9.90,999,1014.7,9.3,11.4,6.9,99.0,99.00
2001,01,26,19,220,2.6,4.5,5.14,16.67,10.04,999,1014.8,9.3,11.4,7.4,99.0,99.00
2001,01,26,20,227,4.4,6.1,5.13,16.67,10.23,999,1014.2,9.1,11.5,7.5,99.0,99.00
2001,01,26,21,227,4.8,7.3,6.30,14.29,11.17,999,1013.5,8.5,11.5,8.2,99.0,99.00
2001,01,26,22,208,3.3,4.5,6.23,16.67,11.34,999,1013.2,8.8,11.6,7.7,99.0,99.00
2001,01,26,23,103,1.0,4.5,5.41,14.29,10.81,999,1013.2,8.9,11.6,8.4,99.0,99.00
2001,01,27,00,97,2.8,5.5,5.55,14.29,11.24,999,1013.6,8.4,11.7,8.2,99.0,99.00
2001,01,27,01,70,3.2,5.5,5.63,14.29,11.34,999,1013.6,9.3,11.6,7.8,99.0,99.00
2001,01,27,02,122,4.0,6.9,4.76,14.29,10.79,999,1013.7,8.9,11.6,8.6,99.0,99.00
2001,01,27,03,74,6.4,8.6,4.95,14.29,11.27,999,1013.8,9.2,11.5,7.9,99.0,99.00
2001,01,27,04,52,5.4,7.8,5.02,14.29,11.38,999,1014.4,9.4,11.5,7.3,99.0,99.00
2001,01,27,05,42,3.8,5.8,4.88,14.29,11.27,999,1014.6,9.5,11.5,6.9,99.0,99.00
2001,01,27,06,26,3.4,4.8,4.21,14.29,10.17,999,1014.9,9.6,11.5,6.2,99.0,99.00
2001,01,27,07,350,3.9,5.5,4.78,14.29,10.92,999,1014.9,9.9,11.4,6.4,99.0,99.00
2001,01,27,08,323,6.1,8.8,4.36,14.29,10.53,999,1015.0,10.0,11.5,5.8,99.0,99.00
2001,01,27,09,327,8.0,10.3,4.67,16.67,10.90,999,1014.3,10.0,11.5,7.6,99.0,99.00
2001,01,27,10,327,8.5,10.6,4.43,14.29,10.21,999,1014.2,9.9,11.5,7.8,99.0,99.00
2001,01,27,11,335,7.8,9.1,4.25,14.29,9.62,999,1013.8,9.9,11.5,8.5,99.0,99.00
2001,01,27,12,328,7.6,9.5,4.33,16.67,9.86,999,1013.4,10.0,11.5,9.1,99.0,99.00
2001,01,27,13,332,7.1,8.9,4.10,16.67,9.55,999,1013.7,9.8,11.5,8.9,99.0,99.00
2001,01,27,14,327,7.9,9.7,4.37,16.67,10.01,999,1014.0,10.1,11.5,8.6,99.0,99.00
2001,01,27,15,347,6.4,7.9,4.09,14.29,9.80,999,1014.3,9.7,11.5,7.6,99.0,99.00
2001,01,27,16,349,5.9,7.5,4.27,12.50,9.99,999,1014.1,10.1,11.5,5.5,99.0,99.00
2001,01,27,17,333,5.7,7.4,4.01,14.29,10.06,999,1014.2,10.3,11.4,4.9,99.0,99.00
2001,01,27,18,341,4.5,6.0,3.98,12.50,10.03,999,1014.7,10.7,11.4,4.8,99.0,99.00
2001,01,27,19,329,7.1,9.0,3.80,16.67,10.04,999,1015.0,10.5,11.4,3.8,99.0,99.00
2001,01,27,20,320,6.2,7.8,3.45,12.50,9.62,999,1014.5,10.7,11.5,5.2,99.0,99.00
2001,01,27,21,335,5.9,7.4,3.35,16.67,9.72,999,1014.3,10.8,11.5,5.5,99.0,99.00
2001,01,27,22,316,4.9,6.0,3.24,16.67,9.33,999,1013.5,11.2,11.5,5.6,99.0,99.00
2001,01,27,23,324,5.9,7.5,3.49,16.67,9.92,999,1013.4,11.5,11.5,5.6,99.0,99.00
2001,01,28,00,317,5.2,6.5,3.45,16.67,9.59,999,1013.3,11.7,11.4,6.5,99.0,99.00
2001,01,28,01,321,7.4,9.0,3.41,16.67,9.25,999,1014.0,11.5,11.4,7.8,99.0,99.00
2001,01,28,02,318,5.8,7.1,3.35,16.67,8.82,999,1014.0,11.1,11.4,8.6,99.0,99.00
2001,01,28,03,315,7.8,9.6,3.00,12.50,8.30,999,1014.3,11.1,11.4,8.8,99.0,99.00
2001,01,28,04,314,8.2,10.0,3.09,14.29,8.41,999,1014.9,10.9,11.4,9.5,99.0,99.00
2001,01,28,05,314,8.0,9.5,3.34,14.29,8.58,999,1015.3,11.0,11.4,9.7,99.0,99.00
2001,01,28,06,334,6.7,8.3,2.97,11.11,7.70,999,1015.3,11.1,11.5,9.8,99.0,99.00
2001,01,28,07,349,4.9,5.9,2.95,14.29,7.89,999,1015.3,11.0,11.5,9.8,99.0,99.00
2001,01,28,08,338,2.3,3.2,2.91,14.29,8.23,999,1015.4,10.9,11.4,9.6,99.0,99.00
2001,01,28,09,249,1.4,4.4,2.76,14.29,8.13,999,1015.4,10.8,11.4,9.4,99.0,99.00
2001,01,28,10,312,6.4,7.8,2.66,14.29,8.20,999,1015.8,10.9,11.4,10.8,99.0,99.00
2001,01,28,11,349,4.2,5.2,2.51,14.29,8.00,999,1016.0,11.0,11.4,10.6,99.0,99.00
2001,01,28,12,9,2.9,3.4,2.82,14.29,8.64,999,1016.1,10.7,11.3,9.8,99.0,99.00
2001,01,28,13,70,3.5,4.8,2.49,12.50,8.48,999,1015.9,10.8,11.3,9.7,99.0,99.00
2001,01,28,14,97,4.7,6.4,2.42,14.29,8.56,999,1016.2,10.2,11.3,9.3,99.0,99.00
2001,01,28,15,152,1.8,2.7,2.30,14.29,8.28,999,1017.7,10.6,11.3,9.7,99.0,99.00
2001,01,28,16,181,1.5,2.3,2.36,14.29,8.14,999,1018.3,11.0,11.3,10.4,99.0,99.00
2001,01,28,17,164,1.1,1.9,2.22,16.67,7.97,999,1018.9,11.9,11.3,10.8,99.0,99.00
2001,01,28,18,126,2.1,5.1,2.22,16.67,8.92,999,1019.7,10.9,11.4,10.0,99.0,99.00
2001,01,28,19,220,2.5,3.2,2.20,14.29,8.70,999,1020.5,11.5,11.5,10.2,99.0,99.00
2001,01,28,20,255,2.5,3.3,2.18,14.29,8.87,999,1020.1,11.4,11.6,9.9,99.0,99.00
2001,01,28,21,235,2.9,4.1,2.04,14.29,8.90,999,1019.6,11.2,11.7,9.6,99.0,99.00
2001,01,28,22,193,1.5,2.4,2.00,16.67,8.54,999,1019.0,11.6,11.8,9.0,99.0,99.00
2001,01,28,23,173,2.2,3.1,1.68,14.29,8.00,999,1019.3,11.0,11.7,8.9,99.0,99.00
2001,01,29,00,182,2.8,3.7,2.08,14.29,9.18,999,1019.6,11.0,11.7,8.6,99.0,99.00
2001,01,29,01,208,3.8,4.9,1.69,14.29,8.14,999,1020.1,10.8,11.6,8.8,99.0,99.00
2001,01,29,02,196,4.1,5.1,1.82,14.29,8.58,999,1020.3,10.6,11.5,8.6,99.0,99.00
2001,01,29,03,208,4.3,5.5,1.69,14.29,8.11,999,1020.8,10.5,11.5,8.5,99.0,99.00
2001,01,29,04,236,4.6,5.4,1.60,14.29,7.98,999,1021.4,10.6,11.4,8.8,99.0,99.00
2001,01,29,05,207,3.8,4.4,1.76,14.29,8.65,999,1021.3,10.8,11.4,9.0,99.0,99.00
2001,01,29,06,223,3.8,4.7,1.56,14.29,8.31,999,1021.8,11.0,11.4,9.1,99.0,99.00
2001,01,29,07,213,4.6,5.7,1.62,14.29,8.78,999,1021.9,11.1,11.4,9.7,99.0,99.00
2001,01,29,08,197,5.5,6.9,1.45,14.29,7.79,999,1022.1,10.1,11.4,8.8,99.0,99.00
2001,01,29,09,307,12.3,15.1,1.67,14.29,7.76,999,1021.4,10.2,11.4,10.1,99.0,99.00
2001,01,29,10,317,10.7,12.0,1.64,14.29,6.19,999,1022.1,9.9,11.4,8.9,99.0,99.00
2001,01,29,11,327,9.0,10.8,1.87,14.29,6.36,999,1022.8,9.8,11.4,8.4,99.0,99.00
2001,01,29,12,321,8.6,10.2,1.69,14.29,6.02,999,1023.5,9.6,11.4,8.5,99.0,99.00
2001,01,29,13,322,8.9,10.8,1.77,14.29,5.83,999,1024.1,10.1,11.3,8.5,99.0,99.00
2001,01,29,14,327,12.1,14.4,1.83,14.29,5.88,999,1024.6,10.4,11.3,7.8,99.0,99.00
2001,01,29,15,335,12.0,14.2,2.19,14.29,6.10,999,1025.3,10.5,11.3,6.9,99.0,99.00
2001,01,29,16,341,12.2,14.5,2.25,14.29,5.66,999,1025.7,10.2,11.3,6.4,99.0,99.00
2001,01,29,17,335,11.1,14.0,2.69,14.29,6.25,999,1026.7,10.2,11.3,6.2,99.0,99.00
2001,01,29,18,341,9.9,11.9,99.00,99.00,99.00,999,1027.4,10.2,11.3,6.5,99.0,99.00
2001,01,29,19,328,7.8,9.4,4.01,14.29,8.62,999,1027.9,10.2,11.3,6.2,99.0,99.00
2001,01,29,20,312,12.0,14.9,4.71,12.50,9.06,999,1027.5,10.4,11.3,6.4,99.0,99.00
2001,01,29,21,316,13.8,17.5,4.66,14.29,8.80,999,1026.9,10.4,11.3,6.2,99.0,99.00
2001,01,29,22,317,13.5,16.2,4.88,14.29,8.63,999,1026.5,10.3,11.3,6.2,99.0,99.00
2001,01,29,23,319,13.2,16.0,4.58,14.29,8.51,999,1026.4,10.4,11.4,5.5,99.0,99.00
2001,01,30,00,322,12.8,16.0,4.63,14.29,8.18,999,1026.6,10.6,11.4,5.7,99.0,99.00
2001,01,30,01,320,11.9,14.3,4.28,12.50,8.08,999,1026.6,10.6,11.4,6.8,99.0,99.00
2001,01,30,02,323,10.8,13.5,4.31,14.29,8.08,999,1026.9,10.4,11.4,7.2,99.0,99.00
2001,01,30,03,325,11.9,14.4,4.37,12.50,8.35,999,1027.3,10.5,11.4,7.1,99.0,99.00
2001,01,30,04,332,12.8,16.1,3.71,12.50,7.33,999,1027.5,10.5,11.3,6.6,99.0,99.00
2001,01,30,05,334,12.2,14.7,3.71,12.50,7.29,999,1027.9,10.4,11.3,6.1,99.0,99.00
2001,01,30,06,339,9.2,11.1,3.88,12.50,7.90,999,1028.2,10.1,11.3,5.5,99.0,99.00
2001,01,30,07,341,9.4,10.8,3.91,12.50,8.24,999,1028.2,10.0,11.3,5.5,99.0,99.00
2001,01,30,08,340,8.0,9.5,3.45,12.50,7.86,999,1028.4,9.8,11.3,5.5,99.0,99.00
2001,01,30,09,342,6.6,7.9,3.15,12.50,7.63,999,1028.0,9.8,11.3,5.2,99.0,99.00
2001,01,30,10,318,5.4,6.9,3.34,12.50,8.07,999,1027.9,9.8,11.3,6.1,99.0,99.00
2001,01,30,11,324,6.5,8.2,3.27,12.50,8.31,999,1027.7,9.8,11.0,6.0,99.0,99.00
2001,01,30,12,333,8.2,10.0,3.25,12.50,8.09,999,1027.3,9.5,11.0,5.6,99.0,99.00
2001,01,30,13,337,7.5,9.2,3.20,12.50,7.64,999,1027.2,9.6,11.0,6.1,99.0,99.00
2001,01,30,14,346,6.5,8.0,3.28,12.50,7.93,999,1027.3,9.5,11.0,5.7,99.0,99.00
2001,01,30,15,11,3.4,4.4,3.18,12.50,8.02,999,1027.3,9.5,11.0,5.3,99.0,99.00
2001,01,30,16,5,2.1,2.8,2.81,12.50,7.82,999,1027.3,9.8,10.9,5.1,99.0,99.00
2001,01,30,17,328,5.2,7.4,3.18,11.11,8.26,999,1027.8,10.0,11.0,5.3,99.0,99.00
2001,01,30,18,326,5.9,7.1,3.09,11.11,7.89,999,1027.9,9.9,11.0,5.3,99.0,99.00
2001,01,30,19,341,5.1,6.4,2.90,11.11,7.67,999,1027.6,9.9,11.0,4.7,99.0,99.00
2001,01,30,20,336,4.2,5.1,2.17,11.11,6.79,999,1026.8,9.8,11.0,4.6,99.0,99.00
2001,01,30,21,333,5.6,6.7,2.62,11.11,7.74,999,1025.9,10.3,11.1,5.4,99.0,99.00
2001,01,30,22,341,2.9,4.0,2.44,11.11,7.43,999,1024.9,10.6,11.1,6.0,99.0,99.00
2001,01,30,23,45,1.1,3.3,2.57,10.00,7.55,999,1024.0,10.6,11.1,6.1,99.0,99.00
2001,01,31,00,284,3.6,4.6,2.60,11.11,7.74,999,1024.5,10.9,11.2,7.0,99.0,99.00
2001,01,31,01,328,4.4,5.6,2.33,10.00,7.23,999,1024.9,10.7,11.2,6.3,99.0,99.00
2001,01,31,02,315,2.6,3.4,2.38,10.00,7.30,999,1024.6,10.3,11.1,5.9,99.0,99.00
2001,01,31,03,332,4.5,5.7,2.26,10.00,7.03,999,1025.0,10.5,11.1,6.8,99.0,99.00
2001,01,31,04,346,4.7,5.5,2.06,10.00,7.16,999,1025.1,10.5,11.0,7.2,99.0,99.00
2001,01,31,05,355,2.8,3.6,2.17,11.11,7.24,999,1025.2,10.5,11.0,7.1,99.0,99.00
2001,01,31,06,337,1.7,2.5,2.15,11.11,7.50,999,1025.1,10.4,11.1,7.1,99.0,99.00
2001,01,31,07,305,1.0,1.9,2.09,10.00,7.34,999,1025.3,10.3,11.0,7.0,99.0,99.00
2001,01,31,08,70,1.2,1.8,1.94,10.00,7.26,999,1025.4,10.3,11.0,7.2,99.0,99.00
2001,01,31,09,112,2.3,3.4,2.05,11.11,7.26,999,1025.0,10.2,10.9,8.0,99.0,99.00
2001,01,31,10,120,2.3,3.2,2.18,11.11,7.81,999,1024.7,9.9,10.9,8.5,99.0,99.00
2001,01,31,11,92,4.5,5.8,2.15,11.11,7.71,999,1024.8,8.9,10.9,7.5,99.0,99.00
2001,01,31,12,111,3.7,4.8,2.26,10.00,7.89,999,1024.8,9.4,10.9,6.3,99.0,99.00
2001,01,31,13,120,2.5,4.1,2.23,10.00,7.65,999,1025.4,9.3,10.9,5.9,99.0,99.00
2001,01,31,14,106,1.9,2.8,2.24,10.00,7.53,999,1025.4,9.0,10.8,5.4,99.0,99.00
2001,01,31,15,120,1.4,2.2,2.02,11.11,7.59,999,1025.6,8.9,10.8,5.1,99.0,99.00
2001,01,31,16,67,3.0,3.8,1.83,12.50,7.18,999,1026.0,9.6,10.9,6.6,99.0,99.00
2001,01,31,17,88,3.6,5.0,2.12,11.11,7.71,999,1026.5,9.7,10.8,6.9,99.0,99.00
2001,01,31,18,69,3.3,4.3,1.98,12.50,7.87,999,1026.8,10.1,10.9,5.9,99.0,99.00
2001,01,31,19,110,3.3,4.6,2.00,10.00,8.20,999,1026.9,10.0,10.9,5.3,99.0,99.00
2001,01,31,20,210,0.8,1.6,2.00,11.11,8.30,999,1026.4,10.6,11.0,5.0,99.0,99.00
2001,01,31,21,248,1.4,2.0,2.04,12.50,8.49,999,1025.7,10.9,11.2,4.0,99.0,99.00
2001,01,31,22,296,2.9,4.1,2.11,11.11,8.57,999,1025.3,10.7,11.3,6.0,99.0,99.00
2001,01,31,23,295,2.5,3.8,2.04,12.50,8.52,999,1025.3,11.2,11.3,5.9,99.0,99.00
2001,02,01,00,316,3.2,4.4,2.52,12.50,9.24,999,1025.1,11.3,11.3,6.4,99.0,99.00
2001,02,01,01,309,3.3,4.5,2.52,12.50,9.80,999,1025.4,11.3,11.2,7.8,99.0,99.00
2001,02,01,02,334,2.8,3.6,2.46,14.29,9.72,999,1025.3,10.8,11.1,8.2,99.0,99.00
2001,02,01,03,336,2.3,3.1,2.46,16.67,9.79,999,1025.3,10.7,11.1,8.9,99.0,99.00
2001,02,01,04,327,1.6,2.5,2.19,14.29,9.30,999,1025.4,10.7,11.1,9.2,99.0,99.00
2001,02,01,05,271,1.2,1.9,2.03,14.29,9.34,999,1025.4,10.5,11.1,9.6,99.0,99.00
2001,02,01,06,295,1.7,2.5,2.22,14.29,10.24,999,1025.4,10.6,11.1,9.4,99.0,99.00
2001,02,01,07,302,3.6,4.5,2.31,14.29,10.18,999,1025.7,10.6,11.1,9.5,99.0,99.00
2001,02,01,08,335,2.9,3.9,2.45,14.29,10.65,999,1025.8,10.5,11.1,9.7,99.0,99.00
2001,02,01,09,321,2.9,3.8,2.21,14.29,10.56,999,1025.8,10.5,11.1,9.7,99.0,99.00
2001,02,01,10,48,1.2,1.8,2.22,14.29,10.36,999,1025.4,10.3,11.1,10.0,99.0,99.00
2001,02,01,11,13,1.0,1.5,2.13,14.29,10.25,999,1025.3,10.2,11.1,9.0,99.0,99.00
2001,02,01,12,88,2.1,3.5,2.10,12.50,9.80,999,1025.3,10.0,11.1,9.6,99.0,99.00
2001,02,01,13,86,3.2,4.2,2.28,14.29,10.47,999,1025.4,9.6,11.1,8.4,99.0,99.00
2001,02,01,14,81,3.6,5.0,2.29,12.50,10.18,999,1025.9,9.4,11.1,6.6,99.0,99.00
2001,02,01,15,102,4.8,6.6,2.27,12.50,10.02,999,1025.8,9.6,11.0,7.4,99.0,99.00
2001,02,01,16,95,5.1,6.3,2.01,12.50,9.40,999,1026.4,9.7,11.0,6.9,99.0,99.00
2001,02,01,17,102,5.6,7.1,1.92,12.50,8.58,999,1027.1,9.4,11.0,6.6,99.0,99.00
2001,02,01,18,103,5.6,6.6,2.05,12.50,8.77,999,1027.7,9.8,11.0,7.0,99.0,99.00
2001,02,01,19,93,4.4,5.4,2.10,14.29,9.25,999,1028.1,10.2,11.1,6.4,99.0,99.00
2001,02,01,20,93,3.6,4.6,1.91,14.29,9.22,999,1027.9,10.5,11.1,6.4,99.0,99.00
2001,02,01,21,98,2.7,4.0,2.05,14.29,9.89,999,1027.3,10.9,11.2,6.7,99.0,99.00
2001,02,01,22,126,2.2,3.0,1.89,14.29,10.01,999,1026.6,11.3,11.4,7.1,99.0,99.00
2001,02,01,23,145,1.4,2.2,1.99,14.29,10.62,999,1026.7,11.6,11.5,7.1,99.0,99.00
2001,02,02,00,175,0.5,0.9,1.66,14.29,9.84,999,1027.2,12.1,11.5,7.6,99.0,99.00
2001,02,02,01,199,1.3,1.7,1.76,14.29,9.94,999,1027.6,11.3,11.4,8.7,99.0,99.00
2001,02,02,02,139,0.7,1.0,1.47,14.29,9.16,999,1027.8,11.2,11.2,9.4,99.0,99.00
2001,02,02,03,53,1.3,1.8,1.66,14.29,10.32,999,1028.2,11.2,11.3,10.2,99.0,99.00
2001,02,02,04,266,1.1,1.7,1.76,12.50,10.47,999,1028.8,11.1,11.3,10.2,99.0,99.00
2001,02,02,05,109,0.2,0.7,1.61,12.50,10.18,999,1028.7,11.0,11.2,10.5,99.0,99.00
2001,02,02,06,106,0.8,1.3,1.56,12.50,10.27,999,1028.7,10.9,11.2,10.3,99.0,99.00
2001,02,02,07,26,0.7,1.3,1.59,12.50,10.46,999,1029.2,10.9,11.2,10.4,99.0,99.00
2001,02,02,08,77,2.5,3.4,1.40,12.50,9.97,999,1028.8,10.8,11.2,10.5,99.0,99.00
2001,02,02,09,84,3.3,4.3,1.56,12.50,10.71,999,1028.7,10.9,11.1,8.1,99.0,99.00
2001,02,02,10,17,1.3,1.6,1.38,12.50,9.68,999,1029.2,10.7,11.1,8.6,99.0,99.00
2001,02,02,11,98,1.4,2.6,1.46,11.11,10.45,999,1028.8,10.7,11.0,9.7,99.0,99.00
2001,02,02,12,90,2.8,3.7,1.63,12.50,10.74,999,1028.7,10.6,11.0,8.9,99.0,99.00
2001,02,02,13,99,2.4,3.6,1.85,20.00,11.24,999,1028.8,10.6,11.0,8.6,99.0,99.00
2001,02,02,14,91,1.8,3.0,1.64,11.11,10.43,999,1028.9,10.2,10.9,8.4,99.0,99.00
2001,02,02,15,33,1.6,2.2,1.78,20.00,11.20,999,1029.1,10.2,10.9,8.6,99.0,99.00
2001,02,02,16,64,3.2,3.9,1.77,20.00,11.29,999,1029.9,10.0,10.9,8.0,99.0,99.00
2001,02,02,17,90,4.8,6.4,2.01,20.00,10.96,999,1029.9,9.8,10.9,7.7,99.0,99.00
2001,02,02,18,79,4.7,5.9,2.06,20.00,10.93,999,1030.2,10.3,11.0,7.6,99.0,99.00
2001,02,02,19,74,3.2,4.2,2.52,20.00,12.03,999,1030.7,10.5,11.0,7.3,99.0,99.00
2001,02,02,20,71,2.7,4.1,2.19,20.00,10.74,999,1030.4,10.5,11.1,7.6,99.0,99.00
2001,02,02,21,58,0.8,1.7,2.33,20.00,10.60,999,1030.0,10.9,11.2,7.7,99.0,99.00
2001,02,02,22,35,0.9,1.8,2.73,16.67,11.69,999,1028.9,11.3,11.3,8.1,99.0,99.00
2001,02,02,23,71,0.9,1.8,2.79,20.00,11.57,999,1028.1,11.6,11.3,8.0,99.0,99.00
2001,02,03,00,7,1.1,2.0,2.79,16.67,11.07,999,1027.9,11.6,11.3,8.4,99.0,99.00
2001,02,03,01,283,1.6,3.0,3.66,20.00,12.67,999,1028.2,11.3,11.3,8.7,99.0,99.00
2001,02,03,02,270,2.7,4.0,3.63,20.00,12.46,999,1028.1,11.2,11.3,9.0,99.0,99.00
2001,02,03,03,279,1.4,2.8,4.36,16.67,12.92,999,1028.0,11.1,11.3,9.2,99.0,99.00
2001,02,03,04,320,3.3,5.2,5.04,16.67,13.38,999,1028.6,11.0,11.2,9.9,99.0,99.00
2001,02,03,05,331,2.8,4.1,4.79,16.67,13.09,999,1028.5,11.0,11.0,10.1,99.0,99.00
2001,02,03,06,319,4.4,6.0,5.01,16.67,12.85,999,1028.9,10.8,11.0,10.7,99.0,99.00
2001,02,03,07,319,4.3,6.0,4.91,16.67,12.70,999,1029.1,10.0,11.0,10.0,99.0,99.00
2001,02,03,08,322,4.1,5.7,4.22,16.67,12.02,999,1029.0,10.0,11.0,9.9,99.0,99.00
2001,02,03,09,312,5.5,7.6,4.19,16.67,11.72,999,1029.0,9.7,11.1,9.7,99.0,99.00
2001,02,03,10,333,4.3,6.0,4.53,16.67,11.94,999,1028.9,9.9,11.1,9.9,99.0,99.00
2001,02,03,11,314,2.6,4.9,4.49,16.67,12.28,999,1028.3,9.5,11.1,9.5,99.0,99.00
2001,02,03,12,342,2.8,4.3,4.35,16.67,11.78,999,1027.9,9.0,11.1,9.0,99.0,99.00
2001,02,03,13,323,3.2,5.6,4.24,14.29,11.58,999,1028.0,8.8,11.1,8.8,99.0,99.00
2001,02,03,14,9,2.2,3.1,4.19,14.29,11.85,999,1027.7,8.7,11.1,8.7,99.0,99.00
2001,02,03,15,21,2.5,3.6,4.05,14.29,11.54,999,1027.8,8.9,11.0,8.9,99.0,99.00
2001,02,03,16,5,2.7,3.7,4.15,16.67,11.55,999,1027.9,9.0,11.0,9.0,99.0,99.00
2001,02,03,17,359,3.2,4.7,4.39,14.29,11.95,999,1028.1,9.1,11.1,9.1,99.0,99.00
2001,02,03,18,6,2.7,3.5,3.85,14.29,10.99,999,1028.1,9.3,11.1,9.3,99.0,99.00
2001,02,03,19,323,2.8,4.7,4.18,14.29,11.20,999,1028.1,9.4,11.1,9.4,99.0,99.00
2001,02,03,20,329,3.0,4.2,3.72,14.29,11.06,999,1027.8,9.5,11.2,9.5,99.0,99.00
2001,02,03,21,2,2.8,3.9,3.80,14.29,11.04,999,1026.5,9.5,11.2,9.5,99.0,99.00
2001,02,03,22,327,3.8,5.1,3.56,14.29,10.64,999,1026.0,9.8,11.3,9.8,99.0,99.00
2001,02,03,23,327,4.2,5.9,3.39,14.29,10.61,999,1025.4,11.3,11.3,11.3,99.0,99.00
2001,02,04,00,310,4.4,5.7,3.50,14.29,10.77,999,1025.1,11.9,11.4,11.9,99.0,99.00
2001,02,04,01,318,5.7,7.1,3.76,14.29,10.54,999,1024.8,12.1,11.3,12.0,99.0,99.00
2001,02,04,02,323,6.6,8.3,3.93,12.50,10.14,999,1024.4,11.9,11.3,11.9,99.0,99.00
2001,02,04,03,328,4.9,6.4,3.19,14.29,8.85,999,1024.4,12.0,11.1,11.9,99.0,99.00
2001,02,04,04,348,5.0,6.4,2.97,14.29,8.77,999,1024.4,11.9,11.1,11.9,99.0,99.00
2001,02,04,05,321,4.2,5.4,2.81,14.29,8.93,999,1024.6,11.9,11.1,11.8,99.0,99.00
2001,02,04,06,334,5.4,6.2,2.74,14.29,8.64,999,1025.0,11.9,11.1,11.9,99.0,99.00
2001,02,04,07,341,4.7,5.9,2.87,14.29,9.05,999,1025.2,11.9,11.1,11.8,99.0,99.00
2001,02,04,08,332,4.8,5.9,2.93,14.29,9.49,999,1025.0,11.7,11.1,11.6,99.0,99.00
2001,02,04,09,339,5.3,6.3,2.57,14.29,8.53,999,1024.6,11.8,11.1,11.7,99.0,99.00
2001,02,04,10,346,3.4,4.1,2.84,12.50,8.95,999,1024.5,11.5,11.1,11.4,99.0,99.00
2001,02,04,11,327,3.9,4.8,2.28,12.50,8.42,999,1024.5,11.5,11.1,11.5,99.0,99.00
2001,02,04,12,334,3.8,5.0,2.34,14.29,8.69,999,1024.3,11.5,11.1,11.5,99.0,99.00
2001,02,04,13,327,3.3,4.1,2.34,12.50,8.84,999,1024.4,11.4,11.0,11.4,99.0,99.00
2001,02,04,14,348,2.1,2.8,2.35,12.50,9.05,999,1024.6,11.4,11.1,11.3,99.0,99.00
2001,02,04,15,309,2.3,2.9,2.17,12.50,8.69,999,1025.1,11.3,11.1,11.2,99.0,99.00
2001,02,04,16,310,3.5,4.6,2.23,12.50,8.75,999,1025.6,11.5,11.2,11.5,99.0,99.00
2001,02,04,17,358,2.1,2.7,2.33,12.50,8.89,999,1026.0,11.8,11.2,11.7,99.0,99.00
2001,02,04,18,338,2.9,3.9,2.04,12.50,8.39,999,1026.4,11.7,11.2,11.6,99.0,99.00
2001,02,04,19,331,2.2,2.9,2.16,11.11,8.64,999,1026.3,11.8,11.3,11.8,99.0,99.00
2001,02,04,20,325,4.1,5.0,2.17,12.50,8.86,999,1026.0,11.8,11.4,11.8,99.0,99.00
2001,02,04,21,332,6.8,8.6,2.05,12.50,8.76,999,1025.1,11.9,11.5,11.9,99.0,99.00
2001,02,04,22,321,8.7,10.2,2.18,12.50,7.97,999,1024.2,12.2,11.4,12.0,99.0,99.00
2001,02,04,23,321,8.7,10.4,2.05,12.50,7.10,999,1023.5,12.3,11.3,12.2,99.0,99.00
2001,02,05,00,314,9.0,10.6,2.12,11.11,6.26,999,1022.9,12.4,11.3,12.3,99.0,99.00
2001,02,05,01,316,9.5,11.0,2.08,12.50,5.78,999,1022.2,12.5,11.2,12.4,99.0,99.00
2001,02,05,02,318,10.3,12.0,2.18,12.50,5.81,999,1022.3,12.1,11.2,12.1,99.0,99.00
2001,02,05,03,319,11.3,13.8,2.24,12.50,5.85,999,1022.3,12.4,11.1,12.3,99.0,99.00
2001,02,05,04,322,11.0,12.8,2.22,12.50,5.87,999,1022.3,12.6,11.1,12.4,99.0,99.00
