YY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2005,06,10,03,00,301,8.9,10.5,1.68,12.12,5.15,999,1014.3,13.2,12.0,999.0,99.0,99.00
2005,06,10,04,00,304,10.4,12.6,2.04,11.43,5.45,999,1014.1,13.0,11.6,999.0,99.0,99.00
2005,06,10,05,00,314,10.3,12.7,1.94,12.12,5.16,999,1014.5,12.7,11.3,999.0,99.0,99.00
2005,06,10,06,00,313,11.4,13.3,1.85,4.55,4.78,999,1014.6,12.9,11.1,999.0,99.0,99.00
2005,06,10,07,00,314,10.8,12.6,1.81,11.43,4.90,999,1014.5,12.7,11.1,999.0,99.0,99.00
2005,06,10,08,00,312,10.9,13.0,1.83,7.14,4.99,999,1014.5,12.7,11.0,999.0,99.0,99.00
2005,06,10,09,00,310,11.0,13.0,1.89,12.12,5.16,999,1014.1,12.5,10.8,999.0,99.0,99.00
2005,06,10,10,00,316,12.4,15.3,1.74,7.69,4.95,999,1013.7,12.4,10.8,999.0,99.0,99.00
2005,06,10,11,00,317,11.3,13.4,2.05,14.81,5.07,999,1013.6,11.8,10.8,999.0,99.0,99.00
2005,06,10,12,00,319,10.9,12.7,1.86,5.88,4.96,999,1013.6,11.6,10.8,999.0,99.0,99.00
2005,06,10,13,00,317,9.6,11.3,1.96,7.69,5.15,999,1013.5,11.9,10.9,999.0,99.0,99.00
2005,06,10,14,00,327,8.6,10.4,2.01,5.00,5.23,999,1013.9,11.9,10.9,999.0,99.0,99.00
2005,06,10,15,00,318,10.4,12.4,2.02,6.25,5.17,999,1013.4,11.7,10.8,999.0,99.0,99.00
2005,06,10,16,00,309,11.0,13.3,2.00,5.88,5.10,999,1013.3,11.8,10.8,999.0,99.0,99.00
2005,06,10,17,00,313,11.7,14.3,1.99,5.56,4.92,999,1013.3,12.1,10.7,999.0,99.0,99.00
2005,06,10,18,00,310,10.7,12.6,1.97,10.81,5.13,999,1013.3,12.2,10.7,999.0,99.0,99.00
2005,06,10,19,00,308,11.2,13.5,2.01,7.69,5.04,999,1013.2,12.5,10.6,999.0,99.0,99.00
2005,06,10,20,00,306,11.8,14.2,1.85,6.67,4.76,999,1013.3,12.7,10.7,999.0,99.0,99.00
2005,06,10,21,00,305,11.7,14.2,1.93,4.76,4.81,999,1013.0,12.8,10.7,999.0,99.0,99.00
2005,06,10,22,00,304,11.8,14.1,1.97,4.76,4.80,999,1012.7,12.6,10.7,999.0,99.0,99.00
2005,06,10,23,00,301,11.5,13.4,1.83,5.26,4.68,999,1012.0,12.6,10.6,999.0,99.0,99.00
2005,06,11,00,00,305,11.6,13.5,1.85,9.09,4.85,999,1011.8,12.8,10.5,999.0,99.0,99.00
2005,06,11,01,00,303,12.2,14.5,1.91,5.56,4.64,999,1011.5,12.8,10.5,999.0,99.0,99.00
2005,06,11,02,00,309,12.0,14.5,1.97,4.76,4.60,999,1011.0,12.5,10.3,999.0,99.0,99.00
2005,06,11,03,00,309,13.0,15.6,2.09,5.26,4.82,999,1010.9,12.2,10.1,999.0,99.0,99.00
2005,06,11,04,00,313,12.5,14.4,2.20,5.56,4.89,999,1011.0,12.3,10.1,999.0,99.0,99.00
2005,06,11,05,00,312,13.3,15.8,2.18,5.56,4.88,999,1011.1,12.7,9.9,999.0,99.0,99.00
2005,06,11,06,00,316,12.8,16.4,2.23,5.26,4.81,999,1011.3,12.2,9.8,999.0,99.0,99.00
2005,06,11,07,00,313,13.2,15.6,2.40,6.25,5.10,999,1011.1,12.0,9.7,999.0,99.0,99.00
2005,06,11,08,00,318,11.8,14.7,2.61,6.25,5.19,999,1010.6,11.9,9.6,999.0,99.0,99.00
2005,06,11,09,00,318,13.0,15.4,2.51,6.67,5.22,999,1009.7,11.9,9.5,999.0,99.0,99.00
2005,06,11,10,00,318,12.5,15.0,3.09,7.14,5.82,999,1009.5,11.8,9.5,999.0,99.0,99.00
2005,06,11,11,00,316,13.5,16.0,3.01,7.14,5.72,999,1008.9,11.7,9.5,999.0,99.0,99.00
2005,06,11,12,00,318,14.1,16.7,2.90,7.69,5.57,999,1009.2,11.6,9.5,999.0,99.0,99.00
2005,06,11,13,00,318,12.7,14.9,2.86,8.33,5.53,999,1009.1,11.5,9.4,999.0,99.0,99.00
2005,06,11,14,00,320,14.1,17.0,3.10,7.69,5.79,999,1009.9,11.5,9.4,999.0,99.0,99.00
2005,06,11,15,00,320,13.3,15.8,3.14,7.69,6.05,999,1009.5,11.5,9.4,999.0,99.0,99.00
2005,06,11,16,00,319,13.3,15.8,3.25,8.33,6.08,999,1010.1,11.4,9.4,999.0,99.0,99.00
2005,06,11,17,00,315,14.2,16.6,3.36,8.33,6.16,999,1010.4,11.6,9.3,999.0,99.0,99.00
2005,06,11,18,00,316,14.0,16.6,3.48,8.33,6.14,999,1010.8,11.7,9.3,999.0,99.0,99.00
2005,06,11,19,00,311,15.2,18.7,3.64,9.09,6.22,999,1010.8,11.7,9.4,999.0,99.0,99.00
2005,06,11,20,00,314,14.8,17.2,3.60,9.09,6.25,999,1011.2,11.9,9.4,999.0,99.0,99.00
2005,06,11,21,00,316,15.3,19.5,3.62,9.09,6.20,999,1011.1,11.9,9.5,999.0,99.0,99.00
2005,06,11,22,00,315,15.3,19.0,4.45,8.33,6.72,999,1010.7,11.9,9.5,999.0,99.0,99.00
2005,06,11,23,00,312,16.4,19.6,4.11,8.33,6.50,999,1010.4,12.0,9.5,999.0,99.0,99.00
2005,06,12,00,00,313,16.2,20.1,3.77,9.09,6.12,999,1010.5,12.0,9.5,999.0,99.0,99.00
2005,06,12,01,00,314,16.0,19.4,3.51,9.09,5.93,999,1010.1,11.9,9.5,999.0,99.0,99.00
2005,06,12,02,00,314,16.6,21.0,4.04,9.09,6.31,999,1009.8,11.9,9.5,999.0,99.0,99.00
2005,06,12,03,00,313,16.8,20.6,3.97,9.09,6.23,999,1009.9,11.9,9.5,999.0,99.0,99.00
2005,06,12,04,00,313,17.4,20.9,4.06,8.33,6.26,999,1009.8,11.7,9.5,999.0,99.0,99.00
2005,06,12,05,00,319,15.5,18.7,4.16,9.09,6.54,999,1010.4,11.6,9.4,999.0,99.0,99.00
2005,06,12,06,00,318,15.9,19.3,4.13,9.09,6.57,999,1010.6,11.5,9.4,999.0,99.0,99.00
2005,06,12,07,00,319,14.4,17.1,3.98,9.09,6.52,999,1010.8,11.4,9.4,999.0,99.0,99.00
2005,06,12,08,00,314,15.5,19.1,3.54,9.09,6.26,999,1010.0,11.3,9.4,999.0,99.0,99.00
2005,06,12,09,00,316,14.3,17.5,4.03,9.09,6.51,999,1010.3,11.2,9.3,999.0,99.0,99.00
2005,06,12,10,00,317,16.3,19.8,4.00,9.09,6.56,999,1009.6,11.1,9.3,999.0,99.0,99.00
2005,06,12,11,00,319,13.8,18.3,3.48,10.00,6.28,999,1010.2,10.9,9.3,999.0,99.0,99.00
2005,06,12,12,00,323,12.9,15.9,3.94,9.09,6.67,999,1010.8,11.0,9.3,999.0,99.0,99.00
2005,06,12,13,00,316,13.7,16.3,3.64,9.09,6.66,999,1011.1,10.9,9.3,999.0,99.0,99.00
2005,06,12,14,00,316,13.1,16.1,3.93,9.09,6.74,999,1011.7,10.7,9.3,999.0,99.0,99.00
2005,06,12,15,00,318,11.9,14.6,3.57,9.09,6.43,999,1012.6,10.8,9.3,999.0,99.0,99.00
2005,06,12,16,00,315,12.1,14.3,3.92,9.09,6.69,999,1012.9,10.9,9.3,999.0,99.0,99.00
2005,06,12,17,00,314,11.6,13.7,3.46,10.00,6.42,999,1013.5,10.9,9.3,999.0,99.0,99.00
2005,06,12,18,00,314,10.8,13.4,3.30,9.09,6.42,999,1013.8,10.9,9.3,999.0,99.0,99.00
2005,06,12,19,00,316,11.6,13.9,3.52,9.09,6.32,999,1014.0,11.1,9.3,999.0,99.0,99.00
2005,06,12,20,00,319,11.9,15.0,3.36,9.09,6.37,999,1014.0,11.3,9.3,999.0,99.0,99.00
2005,06,12,21,00,317,12.8,14.8,3.59,9.09,6.23,999,1013.6,11.4,9.4,999.0,99.0,99.00
2005,06,12,22,00,317,13.5,16.4,3.59,9.09,6.22,999,1013.5,11.6,9.3,999.0,99.0,99.00
2005,06,12,23,00,316,13.6,16.1,3.68,9.09,6.44,999,1013.3,11.7,9.3,999.0,99.0,99.00
2005,06,13,00,00,315,13.7,16.4,3.88,9.09,6.36,999,1012.8,11.8,9.4,999.0,99.0,99.00
2005,06,13,01,00,313,14.4,17.1,3.36,9.09,6.13,999,1012.3,11.9,9.4,999.0,99.0,99.00
2005,06,13,02,00,310,15.1,18.1,3.32,8.33,5.96,999,1012.2,11.9,9.4,999.0,99.0,99.00
2005,06,13,03,00,311,14.7,17.8,3.34,9.09,6.12,999,1012.5,11.8,9.4,999.0,99.0,99.00
2005,06,13,04,00,315,14.7,17.7,3.58,8.33,6.20,999,1012.6,11.7,9.3,999.0,99.0,99.00
2005,06,13,05,00,318,14.1,17.1,3.84,8.33,6.41,999,1013.5,11.8,9.2,999.0,99.0,99.00
2005,06,13,06,00,319,14.0,16.6,3.16,7.69,5.84,999,1013.3,11.5,9.2,999.0,99.0,99.00
2005,06,13,07,00,316,13.5,17.2,3.61,8.33,6.24,999,1013.3,11.3,9.2,999.0,99.0,99.00
2005,06,13,08,00,314,13.3,15.9,3.39,9.09,6.06,999,1013.1,11.4,9.2,999.0,99.0,99.00
2005,06,13,09,00,313,13.1,16.0,3.56,8.33,6.41,999,1012.7,11.3,9.2,999.0,99.0,99.00
2005,06,13,10,00,315,13.1,15.6,3.10,8.33,6.10,999,1012.8,11.5,9.2,999.0,99.0,99.00
2005,06,13,11,00,316,12.8,15.5,2.96,8.33,5.96,999,1012.9,11.5,9.1,999.0,99.0,99.00
2005,06,13,12,00,313,13.4,15.7,3.17,8.33,6.05,999,1012.9,11.3,9.1,999.0,99.0,99.00
2005,06,13,13,00,313,13.2,15.6,2.98,8.33,6.09,999,1013.1,11.1,9.1,999.0,99.0,99.00
2005,06,13,14,00,317,11.3,13.5,2.96,8.33,5.99,999,1013.7,11.2,9.1,999.0,99.0,99.00
2005,06,13,15,00,319,10.1,12.0,2.77,7.69,5.92,999,1014.2,11.2,9.1,999.0,99.0,99.00
2005,06,13,16,00,314,11.0,13.2,2.46,8.33,5.84,999,1014.1,11.2,9.1,999.0,99.0,99.00
2005,06,13,17,00,316,10.4,12.2,2.45,7.69,5.71,999,1014.3,11.4,9.2,999.0,99.0,99.00
2005,06,13,18,00,318,11.3,13.1,2.46,7.14,5.53,999,1014.0,11.6,9.2,999.0,99.0,99.00
2005,06,13,19,00,310,13.6,16.1,2.69,8.33,5.58,999,1013.5,11.7,9.3,999.0,99.0,99.00
2005,06,13,20,00,314,12.9,15.6,2.64,7.14,5.37,999,1013.6,11.8,9.3,999.0,99.0,99.00
2005,06,13,21,00,311,14.1,16.5,2.58,7.14,5.36,999,1013.3,11.9,9.6,999.0,99.0,99.00
2005,06,13,22,00,311,14.7,17.7,2.78,7.14,5.48,999,1012.7,11.7,9.7,999.0,99.0,99.00
2005,06,13,23,00,311,15.2,18.7,2.82,7.14,5.43,999,1012.4,11.5,9.8,999.0,99.0,99.00
2005,06,14,00,00,308,15.7,18.2,2.79,6.67,5.33,999,1011.8,11.6,9.7,999.0,99.0,99.00
2005,06,14,01,00,308,15.6,19.0,3.00,7.14,5.52,999,1011.2,11.7,9.7,999.0,99.0,99.00
2005,06,14,02,00,307,15.2,18.3,2.72,6.67,5.26,999,1011.0,11.7,9.6,999.0,99.0,99.00
2005,06,14,03,00,310,15.0,18.0,3.04,6.67,5.57,999,1010.7,11.7,9.5,999.0,99.0,99.00
2005,06,14,04,00,314,14.4,18.6,2.95,7.14,5.63,999,1010.4,11.5,9.4,999.0,99.0,99.00
2005,06,14,05,00,315,13.8,16.2,2.96,7.69,5.66,999,1010.5,11.4,9.4,999.0,99.0,99.00
2005,06,14,06,00,313,13.3,16.0,2.98,7.69,5.75,999,1010.3,11.2,9.3,999.0,99.0,99.00
2005,06,14,07,00,309,13.8,16.4,2.99,8.33,5.95,999,1010.1,11.1,9.3,999.0,99.0,99.00
2005,06,14,08,00,311,14.0,16.9,3.23,9.09,6.13,999,1010.1,11.1,9.3,999.0,99.0,99.00
2005,06,14,09,00,311,14.9,18.5,3.38,8.33,6.19,999,1009.3,11.0,9.2,999.0,99.0,99.00
2005,06,14,10,00,313,14.4,17.6,3.32,7.69,6.06,999,1009.1,11.0,9.2,999.0,99.0,99.00
2005,06,14,11,00,314,13.2,15.9,3.32,9.09,6.16,999,1009.1,10.8,9.2,999.0,99.0,99.00
2005,06,14,12,00,313,12.3,14.6,3.44,8.33,6.33,999,1008.7,10.8,9.2,999.0,99.0,99.00
2005,06,14,13,00,307,13.3,16.0,3.33,9.09,6.32,999,1008.6,10.7,9.2,999.0,99.0,99.00
2005,06,14,14,00,314,13.1,15.6,3.44,9.09,6.37,999,1008.9,11.0,9.2,999.0,99.0,99.00
2005,06,14,15,00,315,14.1,16.6,3.42,9.09,6.33,999,1009.2,10.9,9.3,999.0,99.0,99.00
2005,06,14,16,00,309,14.6,17.5,3.60,9.09,6.39,999,1009.4,10.9,9.3,999.0,99.0,99.00
2005,06,14,17,00,310,14.3,17.4,3.92,8.33,6.58,999,1009.7,11.1,9.3,999.0,99.0,99.00
2005,06,14,18,00,313,14.8,18.0,3.54,8.33,6.23,999,1010.1,11.3,9.3,999.0,99.0,99.00
2005,06,14,19,00,313,14.7,18.5,3.40,8.33,5.96,999,1010.4,11.4,9.3,999.0,99.0,99.00
2005,06,14,20,00,312,15.2,18.6,3.35,8.33,5.98,999,1010.2,11.4,9.4,999.0,99.0,99.00
2005,06,14,21,00,312,15.1,18.6,3.63,9.09,6.05,999,1010.1,11.5,9.4,999.0,99.0,99.00
2005,06,14,22,00,308,16.4,20.0,3.26,9.09,5.84,999,1009.7,11.7,9.4,999.0,99.0,99.00
2005,06,14,23,00,311,16.0,19.9,3.13,9.09,5.75,999,1009.8,11.6,9.3,999.0,99.0,99.00
2005,06,15,00,00,312,14.8,17.4,3.17,8.33,5.77,999,1009.8,11.6,9.3,999.0,99.0,99.00
2005,06,15,01,00,312,15.7,19.7,3.25,7.69,6.09,999,1009.4,11.6,9.2,999.0,99.0,99.00
2005,06,15,02,00,311,15.3,18.5,3.51,7.69,6.04,999,1009.7,11.6,9.1,999.0,99.0,99.00
2005,06,15,03,00,311,14.3,17.4,3.33,7.69,6.04,999,1009.9,11.3,9.0,999.0,99.0,99.00
2005,06,15,04,00,311,14.9,17.7,3.20,9.09,5.97,999,1010.1,11.2,9.1,999.0,99.0,99.00
2005,06,15,05,00,312,15.0,18.1,3.02,7.69,5.81,999,1010.3,11.1,9.1,999.0,99.0,99.00
2005,06,15,06,00,314,14.9,17.5,3.25,8.33,6.08,999,1010.2,10.9,9.0,999.0,99.0,99.00
2005,06,15,07,00,316,14.3,16.4,3.30,7.69,6.03,999,1010.3,10.8,9.0,999.0,99.0,99.00
2005,06,15,08,00,314,14.6,17.2,3.43,9.09,6.06,999,1009.6,10.8,8.9,999.0,99.0,99.00
2005,06,15,09,00,314,13.2,15.4,3.39,8.33,6.00,999,1009.5,10.7,8.9,999.0,99.0,99.00
2005,06,15,10,00,313,12.5,15.1,3.04,7.69,5.75,999,1009.4,10.6,8.8,999.0,99.0,99.00
2005,06,15,11,00,313,12.3,14.1,3.35,8.33,6.13,999,1009.3,10.7,8.8,999.0,99.0,99.00
2005,06,15,12,00,311,11.9,14.5,2.93,7.14,5.90,999,1009.4,10.5,8.8,999.0,99.0,99.00
2005,06,15,13,00,306,11.3,13.2,2.59,7.69,5.71,999,1009.4,10.5,8.8,999.0,99.0,99.00
2005,06,15,14,00,306,10.6,12.1,2.75,7.69,5.88,999,1009.9,10.3,8.8,999.0,99.0,99.00
2005,06,15,15,00,313,9.8,11.4,2.60,8.33,5.71,999,1010.5,10.6,8.8,999.0,99.0,99.00
2005,06,15,16,00,319,9.3,11.4,2.64,7.69,5.75,999,1011.1,10.5,8.8,999.0,99.0,99.00
2005,06,15,17,00,312,9.5,11.4,2.41,7.69,5.48,999,1011.2,10.5,8.8,999.0,99.0,99.00
2005,06,15,18,00,301,11.1,12.7,2.24,8.33,5.35,999,1011.0,10.7,8.9,999.0,99.0,99.00
2005,06,15,19,00,311,9.5,10.8,2.29,8.33,5.45,999,1011.5,10.8,9.0,999.0,99.0,99.00
2005,06,15,20,00,306,9.4,11.1,2.03,7.69,5.44,999,1011.9,11.0,9.2,999.0,99.0,99.00
2005,06,15,21,00,312,8.2,10.4,1.94,7.14,5.13,999,1012.3,11.3,9.2,999.0,99.0,99.00
2005,06,15,22,00,305,9.0,10.5,1.87,7.14,5.13,999,1012.2,11.5,9.2,999.0,99.0,99.00
2005,06,15,23,00,297,9.4,10.9,1.84,7.14,5.05,999,1011.9,11.5,9.2,999.0,99.0,99.00
2005,06,16,00,00,296,9.6,11.7,1.78,7.14,5.01,999,1011.7,11.5,9.2,999.0,99.0,99.00
2005,06,16,01,00,295,9.0,10.9,1.57,8.33,5.01,999,1011.5,11.5,9.3,999.0,99.0,99.00
2005,06,16,02,00,301,8.6,10.0,1.45,8.33,4.70,999,1011.2,11.7,9.4,999.0,99.0,99.00
2005,06,16,03,00,299,7.0,7.9,1.54,7.14,5.19,999,1011.3,11.3,9.4,999.0,99.0,99.00
2005,06,16,04,00,279,7.3,8.0,1.30,8.33,5.13,999,1011.6,11.1,9.5,999.0,99.0,99.00
2005,06,16,05,00,284,7.1,7.9,1.40,7.69,5.29,999,1012.3,11.1,9.4,999.0,99.0,99.00
2005,06,16,06,00,285,6.1,7.0,1.34,13.79,5.19,999,1012.6,10.9,9.4,999.0,99.0,99.00
2005,06,16,07,00,279,5.5,6.3,1.41,13.79,5.72,999,1012.6,11.0,9.4,999.0,99.0,99.00
2005,06,16,08,00,272,3.7,4.6,1.39,13.79,6.07,999,1012.4,10.7,9.5,999.0,99.0,99.00
2005,06,16,09,00,265,2.3,2.9,1.41,10.00,6.54,999,1011.8,10.5,9.4,999.0,99.0,99.00
2005,06,16,10,00,207,2.3,2.8,1.36,10.00,6.62,999,1011.6,10.2,9.4,999.0,99.0,99.00
2005,06,16,11,00,216,3.3,3.7,1.29,10.00,6.38,999,1011.9,10.3,9.3,999.0,99.0,99.00
2005,06,16,12,00,208,2.5,3.0,1.21,8.33,6.40,999,1012.0,10.2,9.3,999.0,99.0,99.00
2005,06,16,13,00,180,2.4,2.9,1.26,9.09,6.36,999,1012.2,10.2,9.3,999.0,99.0,99.00
2005,06,16,14,00,131,2.8,3.4,1.27,9.09,6.65,999,1011.9,10.1,9.2,999.0,99.0,99.00
2005,06,16,15,00,150,3.8,4.4,1.23,9.09,6.87,999,1011.8,10.4,9.1,999.0,99.0,99.00
2005,06,16,16,00,134,5.5,6.7,1.20,9.09,6.88,999,1011.7,10.5,9.2,999.0,99.0,99.00
2005,06,16,17,00,139,5.9,6.8,1.06,13.79,6.48,999,1011.5,10.8,9.8,999.0,99.0,99.00
2005,06,16,18,00,139,7.0,7.9,1.06,13.79,5.87,999,1011.4,10.9,10.0,999.0,99.0,99.00
2005,06,16,19,00,141,9.4,11.3,1.11,12.90,5.07,999,1011.0,10.8,9.8,999.0,99.0,99.00
2005,06,16,20,00,145,9.5,11.5,1.24,12.90,4.63,999,1011.1,10.4,9.7,999.0,99.0,99.00
2005,06,16,21,00,153,7.8,10.2,1.39,4.55,4.72,999,1011.0,10.6,9.6,999.0,99.0,99.00
2005,06,16,22,00,170,5.9,8.5,1.45,5.00,4.96,999,1011.2,11.0,9.6,999.0,99.0,99.00
2005,06,16,23,00,186,3.0,3.5,1.50,5.26,4.99,999,1011.3,10.9,9.9,999.0,99.0,99.00
2005,06,17,00,00,192,3.4,4.1,1.54,5.56,5.18,999,1011.1,11.1,10.3,999.0,99.0,99.00
2005,06,17,01,00,180,3.2,3.8,1.64,5.56,5.47,999,1010.8,11.2,10.5,999.0,99.0,99.00
2005,06,17,02,00,180,3.5,4.1,1.82,13.79,5.88,999,1010.9,11.2,10.6,999.0,99.0,99.00
2005,06,17,03,00,190,2.9,3.5,2.07,12.90,6.44,999,1010.9,11.2,10.4,999.0,99.0,99.00
2005,06,17,04,00,200,2.7,3.2,2.41,12.90,7.28,999,1010.9,11.2,10.3,999.0,99.0,99.00
2005,06,17,05,00,190,3.3,3.9,2.41,12.12,7.63,999,1011.0,11.2,10.4,999.0,99.0,99.00
2005,06,17,06,00,208,3.1,3.6,2.98,12.90,8.61,999,1011.2,11.2,10.4,999.0,99.0,99.00
2005,06,17,07,00,215,3.9,4.7,3.09,12.90,9.03,999,1010.9,11.5,10.3,999.0,99.0,99.00
2005,06,17,08,00,221,3.8,4.7,2.91,12.90,8.97,999,1010.7,11.6,10.7,999.0,99.0,99.00
2005,06,17,09,00,215,3.8,4.6,2.85,12.90,8.98,999,1010.5,11.7,10.8,999.0,99.0,99.00
2005,06,17,10,00,207,4.5,5.6,3.01,12.90,9.12,999,1010.4,11.8,11.0,999.0,99.0,99.00
2005,06,17,11,00,216,4.1,5.3,3.10,12.90,8.81,999,1010.6,11.9,11.3,999.0,99.0,99.00
2005,06,17,12,00,201,3.7,4.5,3.14,12.90,9.10,999,1010.7,11.7,11.3,999.0,99.0,99.00
2005,06,17,13,00,203,3.5,4.2,4.10,12.90,9.70,999,1010.9,11.7,11.4,999.0,99.0,99.00
2005,06,17,14,00,197,3.5,4.5,4.17,12.90,9.33,999,1011.2,11.8,11.2,999.0,99.0,99.00
2005,06,17,15,00,178,3.5,4.7,4.05,12.90,9.21,999,1011.6,11.9,11.4,999.0,99.0,99.00
2005,06,17,16,00,174,3.8,4.7,4.01,12.12,9.36,999,1012.0,12.0,11.5,999.0,99.0,99.00
2005,06,17,17,00,166,4.3,5.7,4.19,12.12,9.34,999,1012.3,12.1,11.6,999.0,99.0,99.00
2005,06,17,18,00,162,4.6,6.3,4.44,12.90,9.63,999,1012.5,12.3,11.6,999.0,99.0,99.00
2005,06,17,19,00,166,5.6,7.2,4.27,12.12,9.16,999,1012.7,12.4,11.7,999.0,99.0,99.00
2005,06,17,20,00,166,5.0,6.4,3.75,12.12,8.73,999,1012.9,12.5,11.7,999.0,99.0,99.00
2005,06,17,21,00,172,4.5,5.8,3.67,10.81,8.82,999,1012.7,12.5,11.7,999.0,99.0,99.00
2005,06,17,22,00,182,4.8,6.1,3.52,12.90,8.96,999,1012.6,12.8,11.8,999.0,99.0,99.00
2005,06,17,23,00,182,4.8,6.0,3.53,12.12,8.64,999,1012.5,12.8,11.7,999.0,99.0,99.00
2005,06,18,00,00,179,4.9,6.1,3.22,11.43,8.31,999,1012.1,12.9,11.8,999.0,99.0,99.00
2005,06,18,01,00,184,3.6,4.6,3.41,12.90,8.58,999,1012.1,12.7,11.8,999.0,99.0,99.00
2005,06,18,02,00,180,3.6,4.5,3.48,12.90,8.74,999,1012.0,12.8,11.9,999.0,99.0,99.00
2005,06,18,03,00,186,3.8,5.3,3.71,12.90,9.02,999,1012.2,12.7,11.8,999.0,99.0,99.00
2005,06,18,04,00,185,3.7,4.7,3.67,12.12,9.09,999,1012.2,12.6,11.5,999.0,99.0,99.00
2005,06,18,05,00,191,3.8,4.9,3.70,12.12,8.98,999,1012.5,12.5,11.4,999.0,99.0,99.00
2005,06,18,06,00,180,4.1,5.3,3.59,12.12,8.92,999,1012.6,12.4,11.3,999.0,99.0,99.00
2005,06,18,07,00,179,2.7,3.6,3.60,12.12,8.80,999,1012.5,12.5,11.4,999.0,99.0,99.00
2005,06,18,08,00,174,2.9,4.2,3.24,10.81,8.61,999,1012.3,12.2,11.3,999.0,99.0,99.00
2005,06,18,09,00,166,2.9,4.0,3.22,11.43,8.37,999,1012.3,12.1,11.3,999.0,99.0,99.00
2005,06,18,10,00,177,3.0,3.8,3.51,10.81,8.64,999,1012.2,12.1,11.4,999.0,99.0,99.00
2005,06,18,11,00,169,2.7,4.0,3.41,11.43,8.48,999,1012.0,12.0,11.3,999.0,99.0,99.00
2005,06,18,12,00,170,3.5,4.8,3.45,11.43,8.67,999,1011.9,12.1,11.4,999.0,99.0,99.00
2005,06,18,13,00,170,3.7,4.7,3.03,10.81,8.17,999,1012.1,12.0,11.3,999.0,99.0,99.00
2005,06,18,14,00,168,3.7,4.7,2.92,11.43,8.12,999,1012.3,12.0,11.3,999.0,99.0,99.00
2005,06,18,15,00,163,3.5,4.5,2.84,11.43,8.06,999,1012.8,12.1,11.3,999.0,99.0,99.00
2005,06,18,16,00,167,3.8,5.0,2.90,11.43,8.10,999,1013.0,12.2,11.3,999.0,99.0,99.00
2005,06,18,17,00,159,3.7,4.9,2.65,11.43,8.07,999,1013.5,12.3,11.5,999.0,99.0,99.00
2005,06,18,18,00,165,3.8,4.9,2.49,10.81,7.78,999,1013.9,12.5,11.6,999.0,99.0,99.00
2005,06,18,19,00,154,4.0,5.3,2.43,10.81,7.60,999,1014.3,12.4,11.7,999.0,99.0,99.00
2005,06,18,20,00,152,4.0,5.0,2.54,10.00,7.89,999,1014.6,12.5,11.7,999.0,99.0,99.00
2005,06,18,21,00,153,4.1,5.5,2.26,10.81,7.51,999,1014.9,12.7,11.7,999.0,99.0,99.00
2005,06,18,22,00,154,4.1,5.4,2.25,12.12,7.52,999,1014.6,12.6,11.9,999.0,99.0,99.00
2005,06,18,23,00,170,3.6,4.4,2.18,10.81,7.43,999,1014.6,12.8,11.8,999.0,99.0,99.00
2005,06,19,00,00,176,2.4,3.3,2.26,11.43,7.77,999,1014.4,12.9,11.9,999.0,99.0,99.00
2005,06,19,01,00,196,2.2,2.9,2.27,10.81,7.65,999,1014.1,13.0,12.0,999.0,99.0,99.00
2005,06,19,02,00,236,1.3,2.1,2.00,10.81,7.38,999,1013.7,13.2,12.0,999.0,99.0,99.00
2005,06,19,03,00,230,1.9,2.5,2.01,10.81,7.32,999,1013.9,13.1,11.8,999.0,99.0,99.00
2005,06,19,04,00,253,1.2,1.7,2.19,10.81,7.59,999,1013.8,12.7,11.9,999.0,99.0,99.00
2005,06,19,05,00,180,0.1,0.4,2.22,10.81,7.60,999,1013.9,12.3,12.0,999.0,99.0,99.00
2005,06,19,06,00,169,0.1,0.5,2.18,10.00,7.44,999,1013.9,12.2,12.0,999.0,99.0,99.00
2005,06,19,07,00,354,1.1,1.7,1.90,10.00,7.35,999,1013.7,11.5,11.9,999.0,99.0,99.00
2005,06,19,08,00,66,0.9,1.7,1.96,10.00,7.54,999,1013.6,11.2,11.9,999.0,99.0,99.00
2005,06,19,09,00,109,2.1,2.8,1.80,10.81,7.63,999,1013.5,11.3,12.5,999.0,99.0,99.00
2005,06,19,10,00,117,1.2,1.9,1.95,10.81,8.13,999,1013.4,11.5,12.3,999.0,99.0,99.00
2005,06,19,11,00,136,1.2,2.4,1.71,10.81,7.51,999,1013.4,11.0,12.3,999.0,99.0,99.00
2005,06,19,12,00,88,2.6,3.4,1.83,10.81,8.13,999,1013.5,10.7,12.0,999.0,99.0,99.00
2005,06,19,13,00,99,2.4,3.4,1.62,9.09,7.50,999,1013.8,11.3,12.0,999.0,99.0,99.00
2005,06,19,14,00,122,2.5,3.3,1.72,10.00,7.76,999,1014.3,11.5,11.9,999.0,99.0,99.00
2005,06,19,15,00,131,2.0,2.6,1.66,10.00,7.59,999,1014.4,12.0,11.9,999.0,99.0,99.00
2005,06,19,16,00,121,1.7,2.2,1.66,9.09,7.53,999,1014.9,12.3,12.0,999.0,99.0,99.00
2005,06,19,17,00,143,2.3,3.0,1.57,11.43,7.59,999,1015.2,12.5,12.3,999.0,99.0,99.00
2005,06,19,18,00,163,1.1,1.8,1.62,10.00,7.49,999,1015.6,12.8,12.6,999.0,99.0,99.00
