YY,MM,DD,hh,mm,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,03,03,03,00,159,10.4,13.3,3.65,14.81,7.41,999,1011.2,11.4,12.0,999.0,99.0,99.00
2006,03,03,04,00,159,10.2,13.6,4.29,13.79,8.10,999,1010.6,11.4,12.0,999.0,99.0,99.00
2006,03,03,05,00,220,7.5,9.3,4.05,13.79,7.99,999,1010.4,8.1,12.0,999.0,99.0,99.00
2006,03,03,06,00,206,10.1,13.7,4.05,14.81,7.95,999,1009.8,8.6,11.9,999.0,99.0,99.00
2006,03,03,07,00,210,10.8,13.6,4.29,14.81,8.15,999,1009.2,8.5,12.0,999.0,99.0,99.00
2006,03,03,08,00,184,9.1,11.6,4.34,14.81,8.57,999,1008.4,8.2,12.0,999.0,99.0,99.00
2006,03,03,09,00,163,6.6,8.5,4.29,13.79,8.60,999,1007.6,8.9,12.0,999.0,99.0,99.00
2006,03,03,10,00,179,5.0,6.4,4.06,14.81,8.89,999,1007.5,9.0,11.9,999.0,99.0,99.00
2006,03,03,11,00,281,5.5,8.0,4.01,13.79,8.92,999,1006.8,7.3,11.9,999.0,99.0,99.00
2006,03,03,12,00,315,6.6,9.0,3.96,14.81,9.39,999,1006.3,8.2,11.9,999.0,99.0,99.00
2006,03,03,13,00,328,7.8,9.7,3.61,14.81,8.72,999,1006.5,8.5,11.9,999.0,99.0,99.00
2006,03,03,14,00,309,7.5,9.4,3.37,13.79,8.18,999,1007.2,7.5,11.8,999.0,99.0,99.00
2006,03,03,15,00,318,4.6,6.4,3.14,14.81,8.69,999,1007.5,8.4,11.8,999.0,99.0,99.00
2006,03,03,16,00,333,6.5,9.2,3.35,14.81,9.03,999,1008.6,8.5,11.8,999.0,99.0,99.00
2006,03,03,17,00,298,7.7,9.8,3.52,14.81,8.73,999,1009.6,9.6,11.8,999.0,99.0,99.00
2006,03,03,18,00,295,6.6,8.5,3.67,13.79,9.10,999,1010.9,9.8,11.9,999.0,99.0,99.00
2006,03,03,19,00,289,8.6,10.7,3.64,13.79,8.49,999,1011.7,10.4,11.8,999.0,99.0,99.00
2006,03,03,20,00,273,9.1,10.8,3.59,13.79,8.04,999,1012.6,10.4,11.9,999.0,99.0,99.00
2006,03,03,21,00,287,10.2,13.0,3.39,13.79,7.63,999,1013.2,9.7,12.0,999.0,99.0,99.00
2006,03,03,22,00,295,11.9,14.4,3.71,13.79,7.53,999,1013.6,10.1,12.0,999.0,99.0,99.00
2006,03,03,23,00,303,10.7,12.8,3.75,13.79,7.22,999,1014.5,9.7,12.0,999.0,99.0,99.00
2006,03,04,01,00,308,9.8,12.0,3.57,12.90,7.16,999,1015.8,10.6,12.0,999.0,99.0,99.00
2006,03,04,02,00,303,8.6,11.0,3.89,12.90,7.49,999,1016.3,10.6,12.1,999.0,99.0,99.00
2006,03,04,03,00,308,7.8,9.8,3.65,13.79,7.63,999,1016.8,10.5,12.1,999.0,99.0,99.00
2006,03,04,04,00,306,6.8,8.8,3.78,13.79,8.18,999,1017.3,10.3,12.1,999.0,99.0,99.00
2006,03,04,05,00,301,6.5,8.0,3.15,13.79,7.44,999,1017.9,10.3,12.1,999.0,99.0,99.00
2006,03,04,06,00,301,5.5,7.2,3.28,13.79,8.19,999,1018.7,10.3,12.1,999.0,99.0,99.00
2006,03,04,07,00,314,2.7,4.5,2.84,13.79,7.69,999,1019.1,10.1,12.1,999.0,99.0,99.00
2006,03,04,08,00,348,0.5,1.5,3.00,12.90,8.21,999,1019.2,9.8,12.1,999.0,99.0,99.00
2006,03,04,09,00,271,3.5,5.1,3.05,12.90,8.22,999,1019.5,10.1,12.1,999.0,99.0,99.00
2006,03,04,10,00,277,2.0,3.3,2.62,12.90,7.72,999,1019.2,10.0,12.1,999.0,99.0,99.00
2006,03,04,11,00,218,3.9,4.9,2.93,12.12,7.96,999,1018.8,10.1,12.1,999.0,99.0,99.00
2006,03,04,12,00,199,1.9,2.9,2.82,11.43,7.72,999,1018.7,10.0,12.0,999.0,99.0,99.00
2006,03,04,13,00,131,3.6,5.1,2.65,11.43,7.62,999,1018.6,9.9,12.0,999.0,99.0,99.00
2006,03,04,14,00,104,5.4,7.1,2.64,12.12,7.65,999,1018.6,9.5,12.0,999.0,99.0,99.00
2006,03,04,15,00,121,5.1,6.9,2.49,12.12,7.44,999,1018.7,9.8,12.0,999.0,99.0,99.00
2006,03,04,16,00,84,7.4,9.4,2.42,12.12,6.96,999,1019.1,8.7,12.0,999.0,99.0,99.00
2006,03,04,17,00,94,6.6,8.3,2.23,10.81,6.71,999,1019.3,9.4,12.1,999.0,99.0,99.00
2006,03,04,18,00,154,7.8,10.2,2.32,11.43,6.84,999,1019.4,10.6,12.1,999.0,99.0,99.00
2006,03,04,19,00,139,9.4,11.3,2.11,12.12,5.98,999,1019.0,10.5,12.1,999.0,99.0,99.00
2006,03,04,20,00,141,10.0,12.1,2.40,11.43,6.29,999,1018.6,10.6,12.1,999.0,99.0,99.00
2006,03,04,21,00,149,9.9,11.9,2.24,11.43,5.96,999,1018.4,10.7,12.2,999.0,99.0,99.00
2006,03,04,22,00,148,10.8,12.7,2.23,11.43,5.59,999,1017.2,10.7,12.2,999.0,99.0,99.00
2006,03,04,23,00,144,10.3,12.4,2.05,12.12,5.43,999,1016.3,10.9,12.2,999.0,99.0,99.00
2006,03,05,00,00,141,10.4,13.1,2.05,12.12,5.35,999,1016.3,11.0,12.3,999.0,99.0,99.00
2006,03,05,01,00,139,11.9,13.4,2.01,5.26,5.23,999,1015.8,11.0,12.3,999.0,99.0,99.00
2006,03,05,02,00,139,11.6,13.7,2.26,6.25,5.24,999,1015.2,11.2,12.3,999.0,99.0,99.00
2006,03,05,03,00,140,11.9,14.0,2.14,5.88,5.14,999,1015.1,11.4,12.3,999.0,99.0,99.00
2006,03,05,04,00,141,12.2,15.1,2.40,5.56,5.34,999,1015.0,11.4,12.3,999.0,99.0,99.00
2006,03,05,05,00,138,12.0,14.6,2.56,5.88,5.55,999,1014.4,11.6,12.3,999.0,99.0,99.00
2006,03,05,06,00,148,12.5,15.1,2.71,7.14,5.77,999,1014.6,11.7,12.3,999.0,99.0,99.00
2006,03,05,07,00,143,13.8,18.0,3.35,7.14,6.05,999,1014.0,11.9,12.3,999.0,99.0,99.00
2006,03,05,08,00,144,13.6,16.6,3.77,7.14,6.35,999,1013.6,11.9,12.3,999.0,99.0,99.00
2006,03,05,09,00,144,14.6,18.0,3.76,8.33,6.36,999,1013.2,11.9,12.3,999.0,99.0,99.00
2006,03,05,10,00,141,15.1,18.6,3.75,8.33,6.39,999,1012.5,11.8,12.3,999.0,99.0,99.00
2006,03,05,11,00,142,15.3,19.1,3.92,8.33,6.47,999,1012.2,11.8,12.2,999.0,99.0,99.00
2006,03,05,12,00,144,15.1,18.3,4.19,8.33,6.61,999,1011.4,11.7,12.2,999.0,99.0,99.00
2006,03,05,13,00,144,15.2,19.3,4.05,9.09,6.57,999,1011.0,11.4,12.2,999.0,99.0,99.00
2006,03,05,14,00,146,16.3,20.4,4.95,8.33,7.17,999,1010.9,11.5,12.2,999.0,99.0,99.00
2006,03,05,15,00,146,15.7,19.0,4.90,10.00,7.28,999,1011.1,11.2,12.1,999.0,99.0,99.00
2006,03,05,16,00,145,16.0,21.4,5.34,10.00,7.65,999,1011.3,11.4,12.1,999.0,99.0,99.00
2006,03,05,17,00,146,17.5,21.0,6.14,10.00,7.95,999,1011.3,11.4,12.1,999.0,99.0,99.00
2006,03,05,18,00,148,18.1,21.9,5.34,11.43,7.68,999,1011.5,11.6,12.1,999.0,99.0,99.00
2006,03,05,19,00,151,16.0,20.7,5.88,10.00,7.67,999,1012.4,11.7,12.1,999.0,99.0,99.00
2006,03,05,20,00,157,13.9,18.6,5.62,11.43,7.67,999,1013.0,11.7,12.1,999.0,99.0,99.00
2006,03,05,21,00,182,10.1,13.4,5.49,12.12,8.03,999,1013.9,11.7,12.1,999.0,99.0,99.00
2006,03,05,22,00,182,4.2,6.2,5.55,9.09,7.91,999,1013.8,11.0,12.1,999.0,99.0,99.00
2006,03,05,23,00,162,3.4,5.0,4.97,10.81,7.92,999,1013.8,11.2,12.1,999.0,99.0,99.00
2006,03,06,00,00,147,5.4,6.9,4.86,11.43,8.15,999,1013.7,11.3,12.0,999.0,99.0,99.00
2006,03,06,01,00,185,5.8,7.6,4.37,11.43,8.30,999,1014.3,11.1,12.0,999.0,99.0,99.00
2006,03,06,02,00,186,4.0,5.6,4.55,10.81,8.52,999,1014.4,10.7,12.0,999.0,99.0,99.00
2006,03,06,03,00,176,3.0,4.3,3.95,12.12,8.31,999,1014.8,10.4,12.0,999.0,99.0,99.00
2006,03,06,04,00,105,1.2,2.9,3.98,11.43,8.41,999,1014.7,10.2,11.9,999.0,99.0,99.00
2006,03,06,05,00,176,1.6,3.3,4.21,10.81,8.39,999,1014.7,10.1,11.8,999.0,99.0,99.00
2006,03,06,06,00,199,2.5,3.8,4.05,10.81,8.22,999,1015.2,10.1,11.7,999.0,99.0,99.00
2006,03,06,07,00,136,5.4,7.8,4.90,10.81,9.00,999,1014.8,10.3,11.7,999.0,99.0,99.00
2006,03,06,08,00,126,8.1,10.7,4.97,10.81,9.06,999,1014.3,10.3,11.8,999.0,99.0,99.00
2006,03,06,09,00,120,7.7,11.3,5.05,11.43,8.93,999,1014.2,10.2,11.7,999.0,99.0,99.00
2006,03,06,10,00,125,7.4,9.8,5.11,10.81,8.83,999,1014.7,9.6,11.8,999.0,99.0,99.00
2006,03,06,11,00,137,6.8,9.6,3.92,10.81,8.09,999,1015.0,9.8,12.0,999.0,99.0,99.00
2006,03,06,12,00,136,6.7,9.0,4.04,12.12,8.46,999,1014.7,10.0,11.7,999.0,99.0,99.00
2006,03,06,13,00,148,7.2,8.9,3.79,14.81,8.06,999,1015.0,10.3,11.5,999.0,99.0,99.00
2006,03,06,14,00,166,7.7,9.1,3.70,14.81,8.45,999,1015.2,10.7,11.5,999.0,99.0,99.00
2006,03,06,15,00,167,8.1,9.7,3.53,12.90,8.06,999,1015.6,10.9,11.4,999.0,99.0,99.00
2006,03,06,16,00,165,7.9,9.8,3.47,14.81,8.44,999,1016.2,11.0,11.4,999.0,99.0,99.00
2006,03,06,17,00,161,6.0,7.6,3.59,13.79,8.82,999,1017.1,10.9,11.4,999.0,99.0,99.00
2006,03,06,18,00,202,4.7,9.2,3.56,14.81,9.11,999,1017.4,11.5,11.5,999.0,99.0,99.00
2006,03,06,19,00,252,7.9,9.9,3.69,12.12,9.08,999,1017.9,10.9,11.8,999.0,99.0,99.00
2006,03,06,20,00,269,5.0,6.9,3.66,14.81,9.08,999,1018.6,10.2,11.8,999.0,99.0,99.00
2006,03,06,21,00,234,2.2,3.5,3.58,12.90,8.88,999,1018.4,11.0,11.9,999.0,99.0,99.00
2006,03,06,22,00,208,2.6,3.8,3.92,12.90,9.46,999,1018.6,11.3,12.1,999.0,99.0,99.00
2006,03,06,23,00,218,2.9,4.0,3.86,12.12,9.41,999,1018.6,11.7,12.1,999.0,99.0,99.00
2006,03,07,00,00,212,4.4,5.4,4.04,12.12,9.29,999,1018.6,11.9,12.2,999.0,99.0,99.00
2006,03,07,01,00,53,0.9,2.5,3.93,12.12,8.99,999,1018.6,11.5,12.2,999.0,99.0,99.00
2006,03,07,02,00,223,3.4,4.9,4.30,12.12,8.97,999,1018.6,11.9,12.2,999.0,99.0,99.00
2006,03,07,03,00,233,4.2,5.3,4.13,10.00,8.58,999,1019.2,12.0,12.3,999.0,99.0,99.00
2006,03,07,04,00,207,3.6,4.8,3.93,11.43,8.50,999,1019.6,11.6,12.1,999.0,99.0,99.00
2006,03,07,05,00,231,4.5,5.8,3.54,11.43,8.14,999,1019.8,11.9,12.0,999.0,99.0,99.00
2006,03,07,06,00,233,5.0,6.1,3.66,12.12,8.23,999,1020.4,11.8,11.8,999.0,99.0,99.00
2006,03,07,07,00,230,5.1,6.1,3.27,10.81,7.87,999,1020.6,11.8,11.7,999.0,99.0,99.00
2006,03,07,08,00,268,6.5,8.4,3.03,12.12,7.86,999,1020.6,10.9,11.6,999.0,99.0,99.00
2006,03,07,09,00,237,4.2,5.3,2.75,12.12,7.55,999,1020.7,11.2,11.5,999.0,99.0,99.00
2006,03,07,10,00,233,5.3,6.5,2.80,12.12,7.44,999,1020.7,11.6,11.6,999.0,99.0,99.00
2006,03,07,11,00,267,4.6,5.6,2.73,10.81,7.43,999,1020.6,10.5,11.6,999.0,99.0,99.00
2006,03,07,12,00,280,5.5,6.6,2.37,12.12,6.59,999,1020.3,10.8,11.5,999.0,99.0,99.00
2006,03,07,13,00,271,4.0,6.6,2.47,12.90,7.21,999,1020.3,11.4,11.5,999.0,99.0,99.00
2006,03,07,14,00,281,7.4,9.0,2.37,12.12,7.25,999,1020.5,11.7,11.5,999.0,99.0,99.00
2006,03,07,15,00,291,5.1,6.9,2.38,11.43,7.16,999,1020.7,11.1,11.5,999.0,99.0,99.00
2006,03,07,16,00,296,5.9,7.4,2.04,10.00,6.65,999,1021.2,11.0,11.5,999.0,99.0,99.00
2006,03,07,17,00,293,6.7,8.1,2.10,10.81,6.90,999,1021.5,11.2,11.5,999.0,99.0,99.00
2006,03,07,18,00,311,9.3,10.7,2.07,10.81,6.24,999,1021.9,10.8,11.6,999.0,99.0,99.00
2006,03,07,19,00,322,7.4,9.3,2.30,10.00,6.35,999,1022.4,10.7,11.7,999.0,99.0,99.00
2006,03,07,20,00,301,8.2,10.0,2.34,10.00,6.64,999,1022.5,10.7,11.8,999.0,99.0,99.00
2006,03,07,21,00,313,9.6,11.9,2.26,10.00,6.32,999,1022.4,10.6,11.8,999.0,99.0,99.00
2006,03,07,22,00,321,9.2,11.8,2.38,8.33,6.20,999,1022.0,10.6,11.9,999.0,99.0,99.00
2006,03,07,23,00,315,11.6,13.6,2.53,9.09,6.09,999,1021.4,10.8,11.9,999.0,99.0,99.00
2006,03,08,00,00,320,10.9,13.9,2.51,9.09,5.76,999,1021.7,10.9,11.9,999.0,99.0,99.00
2006,03,08,01,00,314,13.2,15.8,2.93,10.00,5.91,999,1021.1,10.9,11.8,999.0,99.0,99.00
2006,03,08,02,00,318,13.4,15.9,3.03,9.09,5.78,999,1021.0,10.8,11.8,999.0,99.0,99.00
2006,03,08,03,00,319,13.6,16.6,2.88,6.25,5.66,999,1021.8,10.8,11.8,999.0,99.0,99.00
2006,03,08,04,00,326,11.9,14.1,3.02,6.67,6.06,999,1022.5,10.9,11.8,999.0,99.0,99.00
2006,03,08,05,00,328,11.6,14.2,3.05,7.69,6.07,999,1023.0,10.9,11.9,999.0,99.0,99.00
2006,03,08,06,00,325,11.8,14.1,2.61,6.67,5.70,999,1023.3,10.9,11.9,999.0,99.0,99.00
2006,03,08,07,00,324,11.9,14.2,2.64,10.81,5.94,999,1023.1,10.8,12.0,999.0,99.0,99.00
2006,03,08,08,00,325,13.0,15.4,2.60,7.14,5.67,999,1023.2,10.8,12.0,999.0,99.0,99.00
2006,03,08,09,00,328,12.3,14.4,2.45,7.14,5.68,999,1023.5,10.6,12.0,999.0,99.0,99.00
2006,03,08,10,00,330,12.4,15.1,2.34,7.69,5.47,999,1023.4,10.6,12.0,999.0,99.0,99.00
2006,03,08,11,00,326,12.9,15.6,2.34,8.33,5.65,999,1023.0,10.5,12.0,999.0,99.0,99.00
2006,03,08,12,00,327,11.0,13.4,2.30,10.00,5.70,999,1022.9,10.4,12.0,999.0,99.0,99.00
2006,03,08,13,00,331,10.1,11.9,2.09,9.09,5.52,999,1023.6,9.9,12.0,999.0,99.0,99.00
2006,03,08,14,00,333,8.7,10.9,2.42,9.09,6.09,999,1023.8,9.9,12.0,999.0,99.0,99.00
2006,03,08,15,00,326,9.1,10.6,2.23,9.09,5.95,999,1023.7,10.0,12.0,999.0,99.0,99.00
2006,03,08,16,00,325,9.5,11.8,2.15,9.09,5.89,999,1024.3,10.3,12.0,999.0,99.0,99.00
2006,03,08,17,00,327,9.0,10.5,2.26,9.09,5.87,999,1024.6,10.4,12.0,999.0,99.0,99.00
2006,03,08,18,00,324,9.5,11.3,2.35,10.00,6.07,999,1025.0,10.5,12.1,999.0,99.0,99.00
2006,03,08,19,00,321,10.0,12.0,2.26,9.09,5.89,999,1024.6,10.6,12.1,999.0,99.0,99.00
2006,03,08,20,00,316,9.8,11.8,2.19,9.09,5.81,999,1024.0,10.5,12.1,999.0,99.0,99.00
2006,03,08,21,00,309,9.8,11.3,2.40,10.00,6.61,999,1023.3,10.6,12.1,999.0,99.0,99.00
2006,03,08,22,00,305,10.1,11.7,2.26,10.00,6.19,999,1022.7,10.8,12.0,999.0,99.0,99.00
2006,03,08,23,00,305,11.0,13.0,2.39,9.09,5.96,999,1022.3,10.9,11.9,999.0,99.0,99.00
2006,03,09,00,00,310,10.2,12.5,2.09,10.81,5.67,999,1022.5,11.0,11.9,999.0,99.0,99.00
2006,03,09,01,00,307,9.1,10.3,1.98,10.00,5.34,999,1022.1,10.9,11.9,999.0,99.0,99.00
2006,03,09,02,00,309,7.6,9.0,1.81,12.12,5.54,999,1021.5,10.8,11.9,999.0,99.0,99.00
2006,03,09,03,00,302,6.3,7.6,1.75,10.81,5.76,999,1021.1,10.9,11.9,999.0,99.0,99.00
2006,03,09,04,00,287,6.2,7.2,1.66,10.81,6.10,999,1020.8,11.1,11.9,999.0,99.0,99.00
2006,03,09,05,00,271,5.7,7.4,1.49,10.81,6.02,999,1020.4,11.1,11.9,999.0,99.0,99.00
2006,03,09,06,00,244,6.0,7.0,1.43,11.43,6.14,999,1019.6,11.1,11.9,999.0,99.0,99.00
2006,03,09,07,00,241,5.9,7.1,1.39,10.81,5.98,999,1019.0,11.4,11.9,999.0,99.0,99.00
2006,03,09,08,00,256,9.2,10.5,1.42,10.00,5.49,999,1017.6,11.4,11.9,999.0,99.0,99.00
2006,03,09,09,00,312,12.3,14.1,1.71,10.00,5.15,999,1017.3,10.9,11.9,999.0,99.0,99.00
2006,03,09,10,00,313,13.2,16.1,2.01,9.09,5.21,999,1016.7,10.8,11.9,999.0,99.0,99.00
2006,03,09,11,00,312,13.2,15.8,2.48,8.33,5.39,999,1016.2,10.6,11.8,999.0,99.0,99.00
2006,03,09,12,00,324,14.0,16.7,2.95,7.14,5.72,999,1015.9,10.3,11.8,999.0,99.0,99.00
2006,03,09,13,00,329,13.1,16.9,3.15,7.69,5.82,999,1016.3,10.0,11.8,999.0,99.0,99.00
2006,03,09,14,00,327,13.1,16.1,3.31,7.69,6.00,999,1016.3,9.6,11.8,999.0,99.0,99.00
2006,03,09,15,00,325,13.4,16.0,3.21,8.33,6.06,999,1016.7,9.2,11.8,999.0,99.0,99.00
2006,03,09,16,00,329,13.5,17.1,3.32,8.33,6.19,999,1016.9,9.2,11.8,999.0,99.0,99.00
2006,03,09,17,00,326,11.7,13.8,3.13,8.33,6.29,999,1017.3,9.2,11.8,999.0,99.0,99.00
2006,03,09,18,00,326,10.7,12.8,2.92,9.09,6.23,999,1017.2,9.1,11.7,999.0,99.0,99.00
2006,03,09,19,00,325,9.4,11.6,2.93,9.09,6.48,999,1016.8,9.1,11.7,999.0,99.0,99.00
2006,03,09,20,00,303,10.5,12.5,2.78,10.00,6.54,999,1016.5,8.3,11.7,999.0,99.0,99.00
2006,03,09,21,00,301,9.7,12.2,3.04,10.81,7.00,999,1015.6,8.5,11.7,999.0,99.0,99.00
2006,03,09,22,00,308,10.0,12.3,3.00,12.12,7.00,999,1014.1,9.7,11.8,999.0,99.0,99.00
2006,03,09,23,00,282,9.7,12.7,3.29,11.43,7.28,999,1012.7,9.8,11.7,999.0,99.0,99.00
2006,03,10,00,00,294,9.6,13.5,3.96,11.43,7.82,999,1012.3,7.1,11.7,999.0,99.0,99.00
2006,03,10,01,00,292,7.7,9.7,3.92,13.79,8.20,999,1011.1,7.1,11.6,999.0,99.0,99.00
2006,03,10,02,00,302,8.1,9.7,4.19,12.12,8.34,999,1009.6,8.2,11.6,999.0,99.0,99.00
2006,03,10,03,00,298,9.9,12.8,4.45,12.90,7.97,999,1008.9,8.4,11.6,999.0,99.0,99.00
2006,03,10,04,00,318,10.5,12.9,4.89,12.12,8.47,999,1008.5,8.3,11.6,999.0,99.0,99.00
2006,03,10,05,00,302,11.9,17.3,4.37,12.12,7.81,999,1007.7,9.0,11.6,999.0,99.0,99.00
2006,03,10,06,00,319,10.9,15.4,5.13,12.90,8.45,999,1007.9,7.5,11.6,999.0,99.0,99.00
2006,03,10,07,00,308,10.9,14.1,4.94,12.90,8.55,999,1007.2,8.5,11.6,999.0,99.0,99.00
2006,03,10,08,00,307,8.8,11.0,4.03,12.90,7.91,999,1007.1,7.4,11.6,999.0,99.0,99.00
2006,03,10,09,00,293,9.6,11.9,4.06,13.79,8.11,999,1006.4,7.7,11.6,999.0,99.0,99.00
2006,03,10,10,00,314,7.7,9.5,3.53,13.79,8.06,999,1006.3,7.6,11.6,999.0,99.0,99.00
2006,03,10,11,00,316,9.1,11.6,3.66,13.79,8.25,999,1005.6,8.0,11.6,999.0,99.0,99.00
2006,03,10,12,00,299,9.2,11.2,3.32,12.12,7.81,999,1005.4,7.7,11.6,999.0,99.0,99.00
2006,03,10,13,00,316,8.3,10.7,3.94,12.12,8.53,999,1005.7,7.1,11.6,999.0,99.0,99.00
2006,03,10,14,00,317,6.1,7.8,4.00,13.79,9.44,999,1005.6,6.8,11.7,999.0,99.0,99.00
2006,03,10,15,00,312,5.6,7.5,3.89,13.79,9.36,999,1005.6,7.0,11.7,999.0,99.0,99.00
2006,03,10,16,00,319,4.7,7.5,3.94,14.81,9.43,999,1005.9,6.9,11.7,999.0,99.0,99.00
2006,03,10,17,00,264,3.3,4.7,4.77,13.79,10.33,999,1005.7,7.3,11.6,999.0,99.0,99.00
2006,03,10,18,00,278,6.5,11.9,5.55,14.81,10.90,999,1006.1,6.6,11.6,999.0,99.0,99.00
2006,03,10,19,00,17,3.4,4.7,5.00,13.79,10.22,999,1006.3,4.6,11.6,999.0,99.0,99.00
2006,03,10,20,00,56,2.4,4.6,5.35,14.81,10.30,999,1005.6,5.5,11.7,999.0,99.0,99.00
2006,03,10,21,00,291,2.9,8.3,4.86,12.90,10.13,999,1005.7,5.5,11.7,999.0,99.0,99.00
2006,03,10,22,00,208,3.1,5.8,5.28,13.79,10.24,999,1004.8,5.9,11.8,999.0,99.0,99.00
2006,03,10,23,00,223,2.7,3.9,5.30,16.00,9.90,999,1004.1,6.7,11.8,999.0,99.0,99.00
2006,03,11,00,00,182,3.0,4.9,5.04,13.79,9.76,999,1003.4,6.9,11.8,999.0,99.0,99.00
2006,03,11,01,00,337,7.0,10.5,4.49,16.00,9.38,999,1003.4,6.3,11.8,999.0,99.0,99.00
2006,03,11,02,00,264,4.6,6.1,4.60,16.00,9.59,999,1003.1,5.9,11.7,999.0,99.0,99.00
2006,03,11,03,00,294,2.8,4.5,4.32,16.00,9.57,999,1002.9,6.5,11.6,999.0,99.0,99.00
2006,03,11,04,00,254,5.0,7.1,4.08,17.39,9.62,999,1002.7,7.3,11.6,999.0,99.0,99.00
2006,03,11,05,00,269,3.5,6.2,4.24,14.81,10.06,999,1002.6,7.2,11.5,999.0,99.0,99.00
2006,03,11,06,00,285,3.2,5.7,4.30,16.00,10.36,999,1002.7,7.3,11.5,999.0,99.0,99.00
2006,03,11,07,00,294,4.2,6.4,4.31,13.79,10.20,999,1002.7,7.0,11.5,999.0,99.0,99.00
2006,03,11,08,00,66,4.0,6.4,3.90,17.39,9.87,999,1002.9,6.2,11.5,999.0,99.0,99.00
2006,03,11,09,00,71,4.0,6.4,4.37,16.00,10.43,999,1003.0,5.3,11.4,999.0,99.0,99.00
2006,03,11,10,00,108,1.6,3.5,3.67,13.79,9.79,999,1002.8,5.9,11.4,999.0,99.0,99.00
2006,03,11,11,00,16,2.8,4.5,4.73,16.00,11.22,999,1002.9,6.4,11.4,999.0,99.0,99.00
2006,03,11,12,00,58,1.5,4.1,4.60,14.81,10.85,999,1002.7,6.3,11.4,999.0,99.0,99.00
2006,03,11,13,00,62,3.1,4.6,4.74,14.81,11.00,999,1003.1,6.0,11.5,999.0,99.0,99.00
2006,03,11,14,00,54,2.6,4.9,5.70,14.81,11.18,999,1003.8,5.8,11.4,999.0,99.0,99.00
2006,03,11,15,00,52,2.5,3.9,5.25,14.81,11.14,999,1004.2,6.4,11.4,999.0,99.0,99.00
2006,03,11,16,00,94,1.8,3.6,5.35,14.81,10.88,999,1005.1,6.4,11.4,999.0,99.0,99.00
2006,03,11,17,00,333,4.5,6.1,5.58,14.81,10.66,999,1005.8,7.3,11.5,999.0,99.0,99.00
2006,03,11,18,00,334,5.1,7.8,5.26,14.81,10.49,999,1006.3,7.4,11.5,999.0,99.0,99.00
2006,03,11,19,00,344,5.5,8.1,4.78,16.00,10.02,999,1006.9,7.4,11.6,999.0,99.0,99.00
2006,03,11,20,00,335,3.8,6.4,4.91,16.00,10.17,999,1007.2,7.6,11.6,999.0,99.0,99.00
2006,03,11,21,00,294,3.4,5.7,4.26,14.81,10.14,999,1007.5,7.6,11.7,999.0,99.0,99.00
2006,03,11,22,00,290,3.0,5.0,4.36,16.00,10.22,999,1007.3,8.1,11.8,999.0,99.0,99.00
2006,03,11,23,00,279,4.8,6.6,3.65,16.00,9.76,999,1007.2,8.8,11.9,999.0,99.0,99.00
2006,03,12,00,00,261,5.1,6.9,3.49,14.81,9.40,999,1007.4,8.7,11.8,999.0,99.0,99.00
2006,03,12,01,00,300,10.0,12.2,3.20,14.81,8.67,999,1007.5,8.1,11.8,999.0,99.0,99.00
2006,03,12,02,00,272,8.7,11.1,3.64,16.00,8.53,999,1008.0,7.9,11.7,999.0,99.0,99.00
2006,03,12,03,00,301,6.4,8.6,4.02,14.81,9.46,999,1008.6,7.7,11.7,999.0,99.0,99.00
2006,03,12,04,00,312,5.2,7.1,3.74,14.81,9.13,999,1009.1,6.6,11.6,999.0,99.0,99.00
2006,03,12,05,00,236,7.1,8.6,3.89,14.81,9.75,999,1009.1,7.0,11.6,999.0,99.0,99.00
2006,03,12,06,00,239,6.7,8.6,3.63,12.90,9.25,999,1009.7,7.3,11.5,999.0,99.0,99.00
2006,03,12,07,00,259,4.2,5.9,3.41,13.79,9.07,999,1009.9,7.7,11.5,999.0,99.0,99.00
2006,03,12,08,00,253,4.9,6.6,4.27,12.90,10.19,999,1010.2,8.0,11.5,999.0,99.0,99.00
2006,03,12,09,00,247,5.4,7.1,4.46,12.90,9.73,999,1010.3,8.0,11.5,999.0,99.0,99.00
2006,03,12,10,00,221,4.5,5.9,4.43,13.79,10.06,999,1010.5,8.2,11.5,999.0,99.0,99.00
2006,03,12,11,00,223,4.6,6.6,4.24,10.00,9.20,999,1010.4,8.1,11.5,999.0,99.0,99.00
2006,03,12,12,00,4,4.7,7.7,4.46,10.81,9.08,999,1010.7,5.7,11.3,999.0,99.0,99.00
2006,03,12,13,00,113,4.3,6.8,3.82,12.12,8.78,999,1011.5,6.4,11.4,999.0,99.0,99.00
2006,03,12,14,00,113,5.4,7.7,3.70,11.43,8.48,999,1011.6,6.6,11.4,999.0,99.0,99.00
2006,03,12,15,00,133,7.8,10.0,3.57,12.90,8.63,999,1011.6,7.1,11.4,999.0,99.0,99.00
2006,03,12,16,00,149,9.9,13.6,3.12,11.43,7.69,999,1011.3,7.5,11.5,999.0,99.0,99.00
2006,03,12,17,00,230,5.4,7.8,3.70,14.81,7.96,999,1011.6,8.6,11.5,999.0,99.0,99.00
2006,03,12,18,00,43,12.6,16.9,3.60,14.81,7.88,999,1012.4,7.2,11.5,999.0,99.0,99.00
2006,03,12,19,00,46,8.9,11.3,3.41,13.79,7.50,999,1014.8,6.9,11.5,999.0,99.0,99.00
